itemId,title,category,description,option1,option2,option3
B000I1EHK0,Intertape Polymer Group 9970 Indoor Carpet Tape 1.88-Inches x 36-Yards,"Industrial and Scientific, Tapes, Adhesives and Sealants, Adhesive Tapes","IPG manufactures a broad range of packaging products and systems that reflect the needs of both its industrial and retail customers. These include one of the largest offerings of tape available: pressure sensitive and water-activated, carton-sealing, masking, filament, flatback, cloth/duct, double-coated, high performance specialty, electrical, automotive, and HVAC tapes. Additional products include shrink film and stretch film as well as carton-sealing equipment, ink jet printing systems and labeling systems.","For indoor use only, Use for securing carpets, rugs and mats, Heavy-duty double sided, Made in the USA",Intertape Polymer Group,9350
B000IZY4PO,"BOSTITCH BT1350B-1M 2-Inch 18-Gauge Brads, 1000 per Box, Coated","Industrial and Scientific, Fasteners, Collated Fasteners, Collated Nails, Brad Nails","BOSTITCH BT1350B-1M 2-Inch 18-Gauge Brads, 1000 per Box, Bostitch 18 Gauge Brad Nail","This product is easy to use., This product is highly durable, This product is manufactured in China., This product is easy to use., This product is manufactured in China., 2-Inch Length, Chisel Point, 2-Inch Length, Chisel Point, Coated Finish, 1000 Brads Per Box, For Use in the Bostitch BT200K-2 Industrial Brad Nailer",BOSTITCH,3092
B000J2DI2Q,"BOSTITCH BT1309B-1M 1-Inch 18-Gauge Brads, 1000 per Box","Industrial and Scientific, Fasteners, Collated Fasteners, Collated Nails, Brad Nails","BOSTITCH BT1309B-1M 1-Inch 18-Gauge Brads, 1000 per Box, Bostitch 18 Gauge Brad Nail","1-Inch Length, Chisel Point, Coated Finish, 1000 Brads Per Box, For Use in the Bostitch BT200K-2 Industrial Brad Nailer, 1-Inch Length, Coated Finish, 1000 Brads Per Box, For Use in the Bostitch BT200K-2 Industrial Brad Nailer",BOSTITCH,6232
B000J2FKY0,"BOSTITCH BT1335B-1M 1-3/8-Inch 18-Gauge Brads, 1000 per Box","Industrial and Scientific, Fasteners, Collated Fasteners, Collated Nails, Brad Nails","BOSTITCH BT1335B-1M 1-3/8-Inch 18-Gauge Brads, 1000 per Box, Bostitch 18-Gauge Brad Nail.","1-3/8-Inch Length, Chisel Point, Coated Finish, 1000 Brads Per Box, For use in the Bostitch BT200K-2 Industrial Brad Nailer",BOSTITCH,5771
B000JCPU54,"Genuine Joe GJO21100 MultifoCSLD Towels, 9.5&quot; x 9.10&quot;, pack of 16","Industrial and Scientific, Janitorial and Sanitation Supplies, Paper Products, Paper Towels",Multifold towels facilitate hands-free dispensing to help prevent cross-contamination. Interfolded towels encourage faster traffic and cleaner restrooms. Deeply embossed design offers thickness and preferable feel. Ideal for public environments. Each bundle includes 250 towels. Towels are made with a high percentage of recycled material.,"White towels are embossed and facilitate hands-free dispensing to help prevent cross-contamination, Interfolded towels encourage faster traffic and cleaner restrooms, 250 Sheets / Bundle, 4000 / Carton, Size: 9.50-inch x 9.10-inch (9.06-inch x 3-inch folded), 40% post-consumer material",Genuine Joe,12
B000JFFEFW,Genie- 100% OEM Genie/WD Corp OEM: Genie 20414R Carriage for Screw Drive Operators,"Industrial and Scientific, Fasteners, Bolts, Carriage Bolts","Compatible models listed below: compatible with the following models: gs980/9800/880/8800, gs820/8200/7200/850/800, pro82/98/88/90, pro83/93, pro88s/98s, pro83/93, cm7500/8500/7500s/8500s, SD series, 9500/9000/8000/2500/5000/10000, the GXL/GX/g series and the IS series., Genie 20414R Carriage for Screw Drive Operators","Direct manufactured oem genie part- screw drive assembly, New part- replaces 20414r, 34107r, Also works for models: 25589s, 25589c, 25589r, 20073r, 24357r",Genie- 100% OEM Genie/WD Corp,5479
B000JJPA66,WAGO 222-413 LEVER-NUTS 3 Conductor Compact Connectors,"Industrial and Scientific, Industrial Electrical, Wiring and Connecting, Bulk Cables, Multiconductor Cables",Wago push wire connector Gray with orange levers3 port push wire connector for 28-12 AWG solid or fine stranded copper Wire50 Pack boxed.,"3 port push wire connector, Solid or fine stranded copper wire, Gray with orange levers, For 28-12 wag",Wago,2742
B000K1LZ76,Vermont American 20371  1/8-27 NPT High Carbon Steel Pipe Tap,"Industrial and Scientific, Cutting Tools, Threading Taps, Pipe Taps","Vermont American 20371 Pipe Tap 1/8-27Npt, Vermont American taps and dies are tooled to the most exacting specifications to ensure that bolts fit tightly and anchor securely. Taps are rust and tarnish resistant for greater durability and more accurate fitting.","High carbon steel pipe taps are ideal for pipe fittings, cutting internal threads and wherever an extremely tight fit is required., Taper taps have 8 to 10 threads chamfered for easy starts in tough materials., Four flute design on all taps ensures fast and easy chip clearance., Required drill size is permanently etched on the tool for quick and easy reference.",Vermont American,9846
B000KE4PBQ,"Dap 00688 All-Purpose Adhesive Sealant, 100% Silicone, 2.8-Ounce Tube","Industrial and Scientific, Tapes, Adhesives and Sealants, Caulk, Silicone Caulk","Use to build or repair aquariums. Provides a waterproof and watertight seal. Harmless to fresh and saltwater fish when cured. Will not crack or shrink. Meets ASTM Specification C290, Class 25, Type S, Grade NS., ""Long-lasting 100% silicone rubber helps build and repair aquariums. Provides a waterproof, watertight seal. Stays flexible. Wont crack or shrink. Non-toxic to fresh and saltwater fish when cured.""","Long lasting 100% silicone rubber helps build and repair aquariums, Waterproof, Stays flexible, ""Wont crack or shrink"", Non-toxic to fresh and saltwater fish when cured",DAP,4707
B000KIEPSA,PSI LCENTLT2 No. 2MT Heavy Duty Live Tailstock Center,"Industrial and Scientific, Cutting Tools, Live Centers","Heavy duty #2MT live tailstock center with a 60 degree point. Huge live center for heavy duty workpieces. Cone is 2-1/2"" long, by 1-11/16"" diameter. This center is large and strong with precision bearings. It runs very true and is also well balanced and smooth for effective turning. Ideal to support your work at the tailstock end of your lathe.","Large live lathe center, 60-degree point, Ball bearing precision; turns smoothly, Huge live center for heavy duty workpieces, Cone is 2-1/2"" by 1-11/16"" overall diameter",PSI Woodworking,4978
B000KKOQUA,LIQUID NAILS GC-17 Window Glazing 10.3 Oz Cartridge - 132374,"Industrial and Scientific, Tapes, Adhesives and Sealants, Acrylic Adhesives",GC-17 is an acrylic glazing compound with silicone.,"Liquid Nails Window Glazing 10.3 Oz Cartridge - 132374, This is highly durable, This is manufactured in united states",Liquid Nails,143
B000KKVL6C,National Hardware S819-841 CD8377 51 Piece Peg Board Hook Kit in Zinc,"Industrial and Scientific, Industrial Hardware, Hooks, Pegboard Hooks","Set of 51 hooks., Set of 51 hooks","Made for 1/8 inch and 1/4 inch pegboard, For use in garages, sheds, workshops and basements, Ideal for storage of tools, paint brushes, extension cords and athletic equipment",National Hardware,542
B000LDDOXG,"Loctite 51147 C5-A Copper Based Anti-Seize, -30 to 1800 degrees F Temperature Range, 8 oz","Industrial and Scientific, Tapes, Adhesives and Sealants, Industrial Lubricants","Eases Assembly and Disassembly of Metal Parts, Lubricates and Protects Metal Parts from Rust, Corrosion, Galling and Seizing on High Temperature Applications.","Protects metal parts from rust, corrosion, galling, and seizing, Temp. Range: 1800.0 F Max, Applicable Materials: Most Metals, Plastic, Copper, Brass, Cast Iron, Steel, Stainless Steel, MIL-PRF-907E",Loctite,1072
B000LDE9C6,"Fluke TP1 Slim-Reach Flat Blade Test Probe with Stainless Steel Tip, 1000V Voltage, 10A Current","Industrial and Scientific, Test, Measure and Inspect, Electrical Testing, Test Probes and Leads","The Fluke slim-reach test probe is designed for probing closely spaced or recessed terminals. Hard stainless steel probe tips. Flat blade design to hold securely in blade type electrical wall sockets. CAT IV 600V, CAT III 1000V, 10 A rating, UL listed. 1 Year warranty.","The Fluke slim-reach test probe is designed for probing closely spaced or recessed terminals, Hard stainless steel probe tips, Flat blade design to hold securely in blade type electrical wall sockets, CAT IV 600V, CAT III 1000V, 10 A rating, UL listed, 1 Year warranty",Fluke,27
B000LDEP0C,"Eagle 1654 Yellow Blow-Molded HDPE Salvage Drum with Metal Ring Lever-Lock Lid, 20 gallon Capacity, 21&quot; Height, 21&quot; Diameter","Industrial and Scientific, Occupational Health and Safety Products, Hazardous Material Handling, Hazardous Storage Equipment, Hazardous Storage Drums","<div class=""aplus"">, The Eagle 1654 yellow blow-molded HDPE salvage drum comes with a plastic lid and a metal lever-lock ring, has a 20-gallon capacity, and can be used to store, transport, and dispose of small containers of hazardous materials and help contain spills. The drum is made of yellow HDPE (high-density polyethylene), which weighs less than steel, is resistant to dents, punctures, and certain chemicals, and may be incinerated. The drum is blow-molded for wall strength and thinness. Ultraviolet (UV) inhibitors minimize fading and discoloring. The lever-lock ring can be used to secure the lid to the drum. A closed-cell foam gasket helps prevent leaks. Two or more empty drums can nest for storage. Full drums can be stacked up to three high. The drum has a storage capacity of 20 gallons, weighs 15 lb., and measures approximately 21"" high and 21"" in diameter. It is suitable for holding containers with a capacity of 5 gallons or less., This product meets U.S. Department of Transportation (DOT) regulation 173.3, Hazardous Material Regulation 181 (HM-181), and United Nations (UN) standards concerning the packaging and shipping of hazardous materials and has passed a leakproofness test of 3 psig (pounds per square inch gauge). It can be used to store or transport hazardous materials in Packing Groups I, II, or III defined in the Code of Federal Regulations (CFR). It complies with U.S. Food and Drug Administration (FDA) regulation 177.1520 regarding food contact surfaces. It meets Underwriters Laboratories (UL) standard 94 concerning the flammability of plastic materials. This item has a United Nations (UN) specification marking of 1H2/X75/S. (1H2 is the packaging code for a plastic open-head drum; X is the performance level and indicates that the product has met tests for Packing Groups I, II, and III; 75 indicates the maximum gross mass in kilograms; and S is a designation for solids.), Hazardous storage drums are used to safely store, transport, and dispose of hazardous materials. They are typically made of polyethylene or steel. Open-head drums have a removable lid and can store hazardous solids or liquids. Closed-head drums have a fixed top, can store hazardous liquids, and have bung holes for filling and pouring. Salvage drums, also known as overpack drums and recovery drums, can be used to store and transport smaller containers that hold hazardous materials and that are damaged or leaking. Certain drums may be incinerated along with the waste itself. Hazardous storage drums may meet U.S. Department of Transportation (DOT) and other federal regulations and United Nations (UN) guidelines regarding the storage and shipment of hazardous materials. Hazardous storage drums are often assigned a UN code to indicate the container type, performance level, specific gravity, hydrostatic test pressure, and other information. Hazardous storage drums are used in a variety of industries involved with manufacturing, shipping, and environmental services., Eagle Manufacturing Company manufactures industrial safety, haz-mat, and storage products that meet International Organization for Standardization (ISO) standards for quality assurance. The company, founded in 1894, is headquartered in Wellsburg, VA.","Salvage drum includes plastic lid and can be used to store, transport, and dispose of small containers of hazardous materials and help contain spills, Made of yellow HDPE, which weighs less than steel, is resistant to dents, punctures, and certain chemicals, and may be incinerated, Metal lever-lock ring can be used to secure lid to drum; closed-cell foam gasket helps prevent leaks, Has 20-gallon storage capacity; weighs 15 lb.; measures approximately 21"" high and 21"" in diameter, Meets DOT regulation 173.3, HM-181, and UN standards concerning the packaging and shipping of hazardous materials; has passed a leakproofness test of 3 psig",Eagle,3660
B000LDV59Q,Power Rocker Switch - DPDT / On - On : 30-10082 (1),"Industrial and Scientific, Industrial Electrical, Controls and Indicators, Industrial Switches, Toggle Switches","Philmore Power Rocker Switch -  DPDT / On - On     Features:     Type: DPDT  Action: On - On  Actuator: Nylon     Specifications:     Current Rating: 16A@ 125V AC, 10A@ 250V AC  Initial Contact Resistance: 50 Meg ohm (Max.)  Insulation Resistance: 500V DC",Save when you buy the 2 Pack!,"Philmore / LKG Industries, Inc.",2434
B000LESCI2,"Functional Devices RIBU1C Enclosed Pilot Relay, 10 Amp Spdt with 10-30 Vac/Dc/120 Vac Coil","Industrial and Scientific, Industrial Electrical, Controls and Indicators, Industrial Switches, DIP Switches","10 amp SPDT, 10-30 VAC/DC/120 VAC coil, sold as each, Functional Devices RIBU1C enclosed pilot relay, 10 amp SPDT with 10-30 VAC/DC/120 VAC coil. Made in United States. Manufactured by Functional Devices, Inc.","Relay In A Box (RIB), Coil Current: 28 mA @ 120 Vac ;, HP @ 120V 1/3 NO, 1/6 NC, HP @ 240V 1/3 NO, 1/6 NC, Enclosed Pre-Iwre Relay, Coil Voltage Input: 10-30 Vac/dc ; 120 Vac ; 50-60 Hz ; Drop Out = 2.1 Vac / 2.8 Vdc ; Pull In = 9 Vac / 10 Vdc",Functional Devices,2882
B000LEUJU6,"Functional Devices RIB2401B Enclosed Relay, 20 Amp Spdt with 24 Vac/Dc/120 Vac Coil","Industrial and Scientific, Industrial Electrical, Controls and Indicators, Relays","20 amp SPDT, 24 VAC/DC/120 VAC coil, sold as each, Functional Devices RIB2401B enclosed relay, 20 amp SPDT with 24 VAC/DC/120 VAC coil. Made in United States. Manufactured by Functional Devices, Inc.","20 amp spdt, 24 vac/dc/120 vac coil, Sold as each",Functional Devices,4362
B000LEVE00,"CRC Knock'er Loose Penetrating Solvent, 13 oz Aerosol Can, Reddish","Industrial and Scientific, Tapes, Adhesives and Sealants, Industrial Lubricants","""CRC knocker loose penetrating solvent. Knocker loose is an industrial strength, low viscosity lubricant and penetrant designed to quickly loosen and free seized, bound or frozen fasteners. Knocker Loose quickly permeates rust, scale, gum, grease and corrosion with a low surface tension formula that creeps into cracks, seams, threads and joints with greater efficacy than the competition. Knocker Loose eases the disassembly of plant machinery, tools and equipment for routine maintenance and emergency repairs. Its super penetrating formula outperforms the competition in penetration, speed and corrosion resistance as verified by independent tests. Knocker Loose complies with all current Volatile organic compounds (VOC) regulations. Recommended for use on nuts and bolts, pins, screws, bushings, clips, hinges, snaps, lugs, caps, locks, washers and sliding mechanisms. Extreme penetrating action. Specially formulated to dissolve rust, varnishes, gums and corrosion. Low Volatile organic compounds (VOC) formula. Complies with current Volatile organic compounds (VOC) regulations. Improves performance and operating efficiency. Loosens rusted and corroded nuts, bolts, couplings, fittings, hinges and frozen components. Outperforms the competition. As verified by independent tests. Corrosion inhibiting. Lubricating residue prevents corrosion. 360 degree valve. Product can be sprayed from any position - even upside down. Contains no known ozone depleting chemicals. Offers effective performance while complying with the EPA regulations on the use of ozone depleting chemicals.""","Creeps into cracks, seams, threads and joints better than the competition, Volatile organic compounds (VOC) compliant, NSF H2 registered for use in meat and poultry plants, Lubricating residue prevents corrosion, Eases the diassembly of machinery, tools and equipment for routine maintenance and emergency repairs, Loosens rusted and corroded buts, bolts and frozen components",CRC,5607
B000LJNJOE,"MLCS 9080 Billy Pedal Foot Switch, Deadman Style","Industrial and Scientific, Industrial Electrical, Controls and Indicators, Industrial Switches","Operate your router and other tools with hands-free convenience. The Billy Pedal is a spring loaded safety switch that turns off the tool when you lift your foot from the pedal. Simply plug our foot switch into your electrical outlet, then plug your tool into the Billy Pedal. 15 Amp. Includes 8 foot cord.Hands-free router control means both hands on your work for safety and controlNo need to free a hand to hunt for your router switch5 star performance and priceGreatly enhances router safetyMLCS quality guaranteed, Operate your router and other tools with hands-free convenience. The Billy Pedal is a spring loaded safety switch that turns off the tool when you lift your foot from the pedal. Simply plug our foot switch into your electrical outlet, then plug your tool into the Billy Pedal. 15 Amp. Includes 8 foot cord.","Hands-free router control means both hands on your work for safety and control, No need to free a hand to hunt for your router switch, 5 star performance and price, Greatly enhances router safety, MLCS quality guaranteed",MLCS,5383
B000LNWVJE,O-Cedar Hardwood Floor 'N More Microfiber Refill,"Industrial and Scientific, Janitorial and Sanitation Supplies, Mops and Brooms, Mops, Wet Mops","""Refills for the O-Cedar Hardwood Floor N More Microfiber Mop attracts and holds dust and dirt with natural electrostatic charge. It cleans effectively without chemicals.""","Can be used dry to attract dirt, dust and hair or damp for a deeper clean, Eco-friendly and machine washable up to 100x, Uses microfiber technology to clean effectively without chemicals - just use water, ""This refill is made to fit the O-Cedar Hardwood Floor N More Microfiber Mop""",O-Cedar,6258
B000M64R8I,"System Three 1100K10 T-88 Kit, 0.5 pint Bottle, Amber","Industrial and Scientific, Tapes, Adhesives and Sealants, Epoxy Adhesives","For well over 25 years T-88 has been the most widely used structural adhesive for marine and general woodworking use in the United States. Mixed at a 1:1 by volume ratio, T-88 will cure at temperatures as low as 35F. When fully cured, it is unaffected by water, oil, kerosene, and many other chemicals. It will not stain wood and is immune to fungus and rot. T-88 is unique in that it may be applied to damp wood, provided it is worked well into the surface.T-88 is a high-performance, non-brittle, two-part epoxy adhesive designed to give superior results under adverse conditions. The adhesive may be used without modifications in normally fitted joints, and will cure in any thickness without shrinkage. T-88 is clear amber and becomes virtually invisible when varnished. T-88 exhibits outstanding adhesion and permanence on a wide variety of materials, and is endorsed by leading designers, builders and organizations.","Exhibits outstanding adhesion on a wide variety of materials, May be used to glue damp wood provided T-88 is worked well into the surface, Available in cartridges that dispense with a conventional caulking gun, Mix at a convenient 1:1 by ratio, Meets the requirements of the following product specifications: MIL-A-81236(OS), MMM-A-134(1) and CID A-A-3053",System Three,5664
B000N163UC,"Aquascape 22010 Safe for Fish, Easy to Use Applicator Silicone Sealant, 4.7-Ounce, Black","Industrial and Scientific, Tapes, Adhesives and Sealants, Silicone Adhesives",Aquascape fish safe Black silicone sealant - 4.7 oz installation tools - # 22010 - fish safe Black silicone sealant is used for sealing threaded connections and where liner attaches to the BioFalls filter snout and the Skimmer faceplate. <Br> - used for sealing joints where liner attaches to Bio filter snout and the Skimmer faceplate <br> - safe for fish <br> - 4.7 oz,"Used for sealing joints where liner attaches to biofilter snout and skimmer faceplate, Easy to apply, long lasting, Safe for fish, 4.7-ounce tube",Aquascape,2168
B000N3209S,"Performance Tool W1149 Brass, and Stainless Steel 3-Piece Brush Set","Industrial and Scientific, Abrasive and Finishing Products, Abrasive Brushes, Scratch Brushes",Useful for many utility cleaning purposes. Small and medium brushes with brass bristles. Large brush with stainless steel bristles.,"Useful for many utility cleaning purposes, Small and medium brushes with brass bristles, Large brush with stainless steel bristles",Performance Tool,3807
B000N6621M,"Shepherd Hardware 9615 10-Inch Semi-Pneumatic Rubber Replacement Tire, Plastic Wheel, 1-3/4-Inch Diamond Tread, 1/2-Inch Bore Offset Axle","Industrial and Scientific, Material Handling Products, Wheels, Pneumatic Wheels","9615 Size: 10"" x 1-3/4"" Features: -Plastic hub semi pneumatic rubber tire.-Economical rust free plastic hubs.-Sturdy ball bearing steel hubs for more demanding applications.-Diamond tread.-1/2andquot; Bore.-Package type: Carded. Dimensions: -6andquot; x 1-1/2andquot; Dimensions: 6andquot; H x 1.5andquot; W x 6andquot; D.-7andquot; x 1-1/2andquot; Dimensions: 7andquot; H x 1.5andquot; W x 7andquot; D.-8andquot; x 1-3/4andquot; Dimensions: 8andquot; H x 1.75andquot; W x 8andquot; D.-10andquot; x 1-3/4andquot; Dimensions: 10andquot; H x 1.75andquot; W x 10andquot; D., The wheels are made of strong yet economical rust free plastic hubs, sturdy ball bearing steel hubs for more demanding applications, and pneumatic tires.","7-inch plastic rim with 1-1/2-inch offset hub and 1/2-inch bore, 1-3/4-inch wide X 10-inch diameter semi-pneumatic rubber tire with diamond tread, 70-lb load capacity, These tires are ideal for hand trucks, lawnmowers, utility carts, and other lawn and garden equipment, Semi-pneumatic tires are light weight, puncture proof, and provide cushioning. They are designed to not pull away from their rim under use.",Shepherd Hardware,8083
B000NCUTCO,Devcon Epoxy Bathtub Repair Kit (Almond &amp; White),"Industrial and Scientific, Tapes, Adhesives and Sealants, Epoxy Adhesives, Tile Epoxy Adhesives",made in the uSA,"1.06 ounce , Fiberglass, Porcelain and Plastic Repair Kit, Bonds Fiberglass",Devkon,4254
B000P49BX8,"SE 82331TF 30-Piece Set of Titanium-Coated Diamond Burrs, Grits 120-150","Industrial and Scientific, Cutting Tools, Cutting Burs",", SE is proud to bring you this professional assortment of 30-Piece Set of Titanium-Coated Diamond Burrs, Grits 120-150. It is great for filing brick, ceramics, fiberglass, glass, gold, metal, plastic, platinum, rock carbide, silver, stone, tile, wood, and anything with a hard surface., This set includes various sizes of the following shapes:<br /> Ball<br /> Cone<br /> Rounded Cylinder<br /> Flat Top Cylinder<br /> Tapered<br /> Needle Point, It is recommended to use water as a lubricant when using these burrs. All burrs in this set have a shank size of and#8539;andquot; (3 mm), allowing them to be compatible with most die grinders and rotary tools as you finish, grind, and shape your work with precision. When the job or project is complete, you will be happy to place your burrs back into the compact storage case so you can organize, store, and transport this set for future use., Important:<br /> Avoid getting counterfeit items. Genuine SE products come with our SE logo on the packaging., SE products are quality items for extremely reasonable prices. SE is committed to providing the customer with the best source for value possible on the market. You will enjoy the quality, function and usefulness this SE 82331TF 30-Piece Set of Titanium-Coated Diamond Burrs, Grits 120-150 has to offer., SE is a registered trademark protected by US Trademark Law.","Titanium-coated diamond burrs, Assorted shapes and sizes include: ball, cone, cylinder, needle point, and tapered, All burrs with a 1/8"" shank - compatible with most die grinders or rotary tools, A versatile set for numerous projects with grits 120-150, Highly recommended for crafts, hobbies, home repair, jewelry, lapidary use, modeling, and so much more",SE,2477
B000PEW4MI,3M 08115 Panel Bonding Adhesive - 200 ml,"Industrial and Scientific, Tapes, Adhesives and Sealants, Acrylic Adhesives","MMM8115 Features: -Two part opexy used to bond steel, aluminum, SMC, and FRP (traditional fiberglass). -Primary use is to replace quarter panels, roofs, box sides, van sides, utility vehicle sides and door skins. -Cures on demand with addition of heat. -Glass beads work as built in spacers for optimum bond line thickness. Product Type: -Adhesives. Dimensions: Overall Height - Top to Bottom: -1.5 Inches. Overall Width - Side to Side: -4.3 Inches. Overall Depth - Front to Back: -6.5 Inches. Overall Product Weight: -0.75 Pounds., ","3M Panel Bonding Adhesive is a two-part epoxy adhesive which provides extended work-time but can be rapidly cured with heat., It is packaged in a 200 ml cartridge and is to be used in conjunction with our 08117 Premium Manual Applicator and the 08193 Static Mixing Nozzles., Panel Bonding Adhesive has excellent adhesion to a wide variety of plastic and metal substrates., ""When the manufacturers directions are followed, this product can be used to bond door skins, roof skins, quarter panels and box sides."", In addition, product can be used for bumper cover repair under certain conditions. Typical substrates include cold roll steel, aluminum, SMC, and FRP., <span class=""a-size-base a-color-secondary"">\n                Note: Panel Bonding Adhesive should only be used to bond structural components such as pillars, rockers or frame members when specified by an OEM (Example: Aluminum Ford F-150). Unless specified by an OEM, structural components should be welded.\n            </span>, <span class=""a-size-base a-color-secondary"">\n                A high performance two-part epoxy adhesive gives excellent adhesion to a variety of substrates\n            </span>, <span class=""a-size-base a-color-secondary"">\n                Bonds outer body panels to reduce welding and riveting time\n            </span>, <span class=""a-size-base a-color-secondary"">\n                Corrosion inhibiting formula protects work for long-lasting results\n            </span>, <span class=""a-size-base a-color-secondary"">\n                Has excellent shelf life opened or unopened, reducing unused product replacement costs\n            </span>, <span class=""a-size-base a-color-secondary"">\n                Can be spot welded through or used in conjunction with rivets for added reinforcement\n            </span>, <span class=""a-size-base a-color-secondary"">\n                Heat accelerated curing affords long work times and reduces cycle time\n            </span>",3M,2411
B000PSBBM8,Loctite Glass Glue 2-Gram Tube (233841),"Industrial and Scientific, Tapes, Adhesives and Sealants, Cyanoacrylate Adhesives","We combine innovation and technology leadership and close customer partnership to deliver solutions that are an essential part of countless industrial and consumer goods. We utilize our global presence and our expert knowledge to offer a winning combination of best-in-class service and leading technologies to customers and consumers around the world., For over 50 years, Loctite has provided customers with advanced adhesive and sealing solutions. Loctite Glass Glue is the only patented super glue specially formulated for bonding glass. The unique butyl formula provides a lasting bond that regular super glue can\t. It bonds glass to glass and glass to other materials. Forming fast and durable joints, the bond is water and heat resistant to stand up to everyday use. Loctite Glass Glue dries clear, sets without clamping and is dishwasher safe. Our uncompromising level of quality and innovation is achieved through a strong commitment to research and development. This commitment to innovation, quality and reliability has truly earned Loctite the reputation of delivering ""Trusted Performance. Proven Results"".","Dishwasher safe, Heat and water resistant, Use on all glass, Bonds instantly, Dries Crystal clear, Bonding all types of glass to itself and glass to non-porous materials such as, steel and certain plastics, Works on clear, tinted, brown, opaque and stained glass and crystal - water and heat resistant, dishwasher-safe, Sets in seconds and dries clear, Self-piercing tube for mess-free application, 2-gram tube",Loctite,1520
B000Q74GV6,Celestron No.44410  Prepared Microscope Slides (25-Piece Set),"Industrial and Scientific, Lab and Scientific Products, Lab Instruments and Equipment, Microscopes and Equipment, Microscope Accessories, Slides","A wide assortment of specimen slides covering insect parts, plant parts, animal parts, etc.","Prepared Slides For Hours and Hours of Enjoyment and Discovery, 1"" x 3"" (25 mm x 76 mm) Glass Slides, Packed in a Wooden Case, Listing of each of the Slides",Celestron,2575
B000QDVNH0,J.V. Converting STAGE-SET/FLGRN0550 JVCC Stage-Set Spike Tape: 1/2&quot; x 50 yd.,,"""JVCC Stage-Set Spike Tape is a 1/2 inch wide gaffers tape that comes in 19 different colors. Spike tape is a narrow gaffers tape which is used to mark stages and for other color coding applications. Since it is a gaffers tape it will not leave adhesive residue behind when removed, can be torn by hand, and will not reflect light. Applications for spike tape include: color coding amp; marking; spiking stages; gaffing lights and bundling wires. JVCC Stage-Set Spike Tape is available in 50-yard rolls: fluorescent green, fluorescent pink, fluorescent orange and fluorescent yellow, and in 55-yard rolls: black, brown, burgundy, dark green, grey, purple, red, tan, teal, white and yellow, which are cut from Polyken 510 source material. NOTES: Sizes shipped will typically be the tape industry standard metric-cut sizes, i.e. 24mm for each 1 inch of nominal tape width ordered (rolls are approximately 5% narrower than the nominal size). This products actual size is 12mm x 46m.Technical InformationCore: 3 inch diameterBacking/Carrier: vinyl coated clothAdhesive: rubberThickness: 11.5 mils (carrier, adhesive)Tensile Strength: 42 pounds per inch (longitudinal) Adhesion (50/55-yard rolls): 50 ounces per inchAdhesion (45-yard rolls): 60 ounces per inch.""","There are both 50 yard and 55 yard versions, Keep a roll of JVCC Stage-Set Spike Tape on hand during your next theatrical or entertainment production for marking the stage for props, actor cues and various other applications, This.5-Inch wide gaffers tape promises residue-free removal and can easily be torn by hand so that you can quickly markup stages, bundle wires and color-code props, JVCC Stage-Set Spike Tape is uniquely designed for a non-reflective look, so it can be used in photography and videography applications, Product applications include marking stages, color-coding, labeling, gaffing lights, bundling wires, and more.Nal)",J.V. Converting,6683
B000SN6GES,"GOOACC ZIP3040 GRC-55 SE Self Lock Bag Set Single Zipper ZB34, 100 Piece","Industrial and Scientific, Packaging and Shipping Supplies, Poly and Plastic Packaging Bags","3""W x 4""H reclosable poly bags. 2 Mil single track zipper extends the width of the bag and keeps products clean and free from moisture.","Made of 2 mil clear polyethylene, 3""W X 4""H - sizes listed are the inside usable dimensions of the bag, Case contains 100 bags, Reclosable bags can be reused, Bags meet FDA and USDA requirements",GOOACC,6232
B000T7JB2W,Brushtech 48&quot; Flexible Brush For Vinyl Tubes B291C,"Industrial and Scientific, Lab and Scientific Products, Lab Supplies and Consumables, Lab Cleaning Supplies, Lab Cleaning Brushes","Cleans 1/2"", 3/4"" and 1"" diameter tubes","Excellent for aquariums, laboratories and other scientific equipment., Brush is 48"" long., Fits tubes with 1/2"", 3/4"" and 1"" diameters",Brushtech,4205
B000TG60GS,"Forney 72729 Wire Cup Brush, Coarse Crimped with 1/4-Inch Hex Shank, 2-Inch-by-.012-Inch","Industrial and Scientific, Abrasive and Finishing Products, Abrasive Brushes, Power Brushes, Cup Power Brushes","Forney 72729 Wire Cup Brush, Coarse Crimped with 1/4-Inch Hex Shank, 2-Inch-by-.012-Inch","Designed for easy access into narrow holes and confined areas, Crimped style for light to medium duty applications, Removes rust, scale and paint in hard to reach areas, 1/4-Inch (6.35-mm) hex shank, Works with any power drill or pneumatic air drill",Forney,5824
