itemId,title,category,description,option1,option2,option3
B000YK5W18,Fish Mate F14 Aquarium Fish Feeder,"Pet Supplies, Fish and Aquatic Pets, Food","This versatile feeder may be mounted on the aquarium hood or on the glass edge of the aquarium with the brackets provided. The Fish Mate F14 is suitable for feeding most popular types of tropical and cold water fish foods. With fourteen individual meal portions, it is possible to offer your fish a varied diet while you are away. Compact and reliable, the Fish Mate F14 is the ideal solution for feeding your aquarium fish while you are at work or on holiday. Fish nutritionists recommend that you feed your fish several small meals a day rather than one large one and the F14 facilitates this. In humid conditions it is recommended that a granular or pelleted type food be used rather than flake. There is also the clever option to attach an airline from a small aquarium air pump (not included) if required, this will blow dry air through the feeder to prevent the food from going stale and clogging. Suitable for small to medium sized aquariums (up to 150 litres), for larger or heavily stocked tanks use more than one feeder. Not suitable for outdoor ponds.",,Fish Mate,6555
B0012KXHOS,Daily Best for Cats 100 Chewable Tablets,"Pet Supplies, Cats, Health Supplies, Supplements and Vitamins, Multivitamins","A complete multi-vitamin/mineral supplement with digestive enzymes for cats of all ages and breeds. Daily Best is specifically formulated with a full spectrum of balanced vitamins, minerals, amino acids, fatty acids, digestive enzymes, antioxidants, and other nutrients that work synergistically to maintain physical and mental well-being.  Provides over 40 synergistic nutrients including:  A complete and balanced B complex including all 11 B Vitamins which are in their proper ratios.  Enteric coated digestive enzymes to support absorption and utilization of health building nutrients from the cats diet.  Taurine supports ocular, neurological, reproductive, and cardiovascular health.  Contains Omega 3 and 6 fatty acids to support healthy skin and coat conditions.  New Zealand Green Mussel, a rich source of glycosaminoglycans (chondroitin 4 and 6 sulfates and hyaluronic acid) to support joint flexibility, mobility, and skin health; fatty acids (omega 3, 6, 9) to support joint health, immune system function, skin health, and regulate metabolic functions; amino acids to support the growth and development of all body tissues; glycoproteins to improve bladder health and support G.I. tract health; and many other naturally occurring nutrients beneficial to feline health.  Antioxidants (A, C, E, and Selenium) help support proper immune system function.  Daily Best incorporates important nutrients essential for the health of cats, but which are not always found in cat food or ordinary supplements. No other feline multi-vitamin formula contains such a complete range of vital nutrients that are essential to the health of cats.  Available in a very palatable beef liver flavored chewable tablet or liquid.","100 Chewable Tablets, Serving Size: 4 Tablets (adult), 2 Tablets (Kitten)",Pet Naturals of Vermont,124
B0012Q14VU,Replacement Sponge for Hydro II,"Pet Supplies, Fish and Aquatic Pets, Aquarium Pumps and Filters, Filters",Replacement foam sponge for the Hydro-Sponge Filters.,,Aquarium Technology,960
B0012TM6D2,Secure Dog Barking System,"Pet Supplies, Dogs, Collars, Harnesses and Leashes, Collars, Bark Collars","Police say a barking dog is an excellent way to deter burglars and this one never needs food, water or to be taken for a walk. The Electronic Secure Dog is the ideal watchdog because he does what even the best living, breathing watchdog can\t do (without some of the annoying problems that go with owning a dog). With his electronic radar eyes, the Electronic Secure Dog can ""see"" through thick doors, walls and glass. And once his cord is plugged in, he\ll stay on duty around the clock, indefinitely. The Electronic Secure Dog can protect homes, apartments, mobile homes, RV\s, jewelry stores, hotels, factories, warehouses, public and private buildings of virtually every kind.\n\nandlt;p/andgt;Four settings to choose from: Continual tranquil sounds of the rainforest, Alert sound of an angry and protective watchdog, Soothing rainforest sounds to alert you of a guest\s arrival and Alert sounds of both the angry watchdog and a warning siren.","No Installation required, Very realistic--barking gets louder and more frequent as intruder gets closer., Maintenance free, Reliable 24-hour protection, Protection with none of the problems of owning a real dog",,2809
B0013AX69I,"Songbird Selections 11986 No-Mess Patio Blend Wild Bird Food, 11-Pound","Pet Supplies, Birds, Food","Songbird Selections 11986 No-Mess Patio Blend Wild Bird Food, 11-Pound. No-grow blend for less mess under feeders - perfect for patios and decks. Premium blend of dehulled millet, sunflower kernels, peanuts, nyjer seed and flaxseed oil (no fillers). NutriThrive enriched with vitamins and minerals to support immunity, energy and reproductive health. Attracts buntings, towhees, finches, nuthatches and juncos. Easy to reseal bag for no-hassle storage! Family owned, American made. We love birds and care for them like no one else. Our family has been making the safest, highest quality food for backyard wildlife since 1982. We make it easy for you to attract and feed the birds you love. You can count us for safe, natural and nutritious wild bird food that keeps backyard birds coming back for more.","No-grow blend for less mess under feeders - perfect for patios and decks, Premium blend of dehulled millet, sunflower kernels, peanuts, nyjer seed and flaxseed oil (no fillers), NutriThrive enriched with vitamins and minerals to support immunity, energy and reproductive health, Attracts buntings, towhees, finches, nuthatches and juncos, Easy to reseal bag for no-hassle storage!, Family owned, American made",Songbird Selections,8782
B0015MN7HA," Fresh Wave Continuous Release Odor Removing Gel, 63 oz. Jar (3 lbs. 15 oz.)","Pet Supplies, Cats, Litter and Housebreaking, Odor and Stain Removers","""Pour Fresh Wave Gel into any container and place where odors are strongest. Close the lid and store the remaining Gel in the jug. Refill your Fresh Wave Gel containers as needed, 15-60 days depending on size. As the Gel goes to work removing odors, the initial whiff of natural plant oils will dissipate, leaving odor-free air behind.<br><br> Do not put Gel down drain or disposal. Container is recyclable.<br><br> Fresh Wave natural odor removing products use natural ingredients  plant oils and water  to remove odors without harsh chemicals or masking fragrances. So instead of covering up odors with perfumes, our products are removing odor molecules completely. When we say that odor is outta here... were not kidding.<br><br>""","Removes odors with natural ingredients using no harsh chemicals, no masking fragrances and no harmful ingredients, Savings are huge with the Gel Refill  simply Pour Gel into any container and place where odors are strongest, Safe for people, pets and the planet: non-toxic, non-GMO and non-hazardous, This Safer Choice labeled product meets the EPAs safer product standards, Just like the odors, the gel will disappear as it evaporates",Fresh Wave,3977
B0016ALIFO,Bird B Gone Bird Chase Super Sonic Bird Deterrent,"Pet Supplies, Birds, Health Supplies","Bird B Gone Bird Chase Super Sonic is a programmable sound deterrent used to deter birds from large open spaces. Birds hear on the same level of humans and do not hear ultrasonic noises. The Bird Chase Super Sonic features actual distress and predator calls of over 22 types of birds. These sounds are broadcasted in ten minute intervals to alert birds of danger. When birds hear these calls, their natural instinct is to flee the area. The Bird Chase Super Sonic bird deterrent is ideal for backyards, rooftops, large open spaces. The Bird Chase Super Sonic is meant for outdoor use and can be programmed to turn on/off at night. Bird Chase Super Sonic includes a general setting to deter birds and can also be specifically programmed to deter pigeons, crows, seagulls, starlings, woodpeckers, and grackles. Bird B Gone Bird Chase Super Sonic includes a standard 110v power cord and one internal speaker for coverage up to one acre. Additional satellite speakers are available for increased coverage up to five acres.Our Customer Service Team can be reached at 800-392-6915.","Pre-recorded distress/predator calls scare birds away from treated areas, Rigid construction - U.V. protected materials (sun and weather resistant). Day and night mode activated with light sensors, General bird setting covers multiple bird species; unit can also be programmed specifically for pigeons, crows, starlings, seagulls, woodpeckers, and more!, Includes a standard 110v power cord and one internal speaker for up to one acre of coverage., Additional satellite speakers are available for up to five acres of coverage., Pre-recorded distress/predator calls scare birds away from treated areas, Rigid construction - U.V. protected materials (sun and weather resistant), General bird setting covers multiple bird species; unit can also be programmed specifically for geese, pigeons, crows, starlings, seagulls, woodpeckers, and more!, Includes a standard 110v power cord and one internal speaker for up to one acre of coverage., Additional satellite speakers are available for up to five acres of coverage., <span class=""a-size-base a-color-secondary"">\n                Deter birds from large open spaces\n            </span>, <span class=""a-size-base a-color-secondary"">\n                Low cost method of protecting your property\n            </span>, <span class=""a-size-base a-color-secondary"">\n                Includes goose deterrent sounds\n            </span>, <span class=""a-size-base a-color-secondary"">\n                Programmable to choose your target bird\n            </span>, <span class=""a-size-base a-color-secondary"">\n                UV protected and water resistant\n            </span>, <span class=""a-size-base a-color-secondary"">\n                100 ft of speaker wire for each speaker\n            </span>",Bird B Gone,8207
B0017JBE4E,Beefeaters Sweet Potato Fries - 6 oz,"Pet Supplies, Dogs, Treats, Cookies, Biscuits and Snacks, Snacks","""All-natural, 100 percent pure sweet dehydrated sweet potato makes an irresistible treat for any lucky dog. Rich in vitamins, iron, calcium, fiber and beta carotene. Your dogll love the sweet taste.""",Size: 6 Ounce,Beefeaters,4614
B0017ZWTQK,Laguna Pressure-Flo 1400 UVC Filter,"Pet Supplies, Fish and Aquatic Pets, Aquarium Pumps and Filters, Filters","<div class=""aplus""> <div class=""half-col"">Laguna Pressure-Flo Filters are high performance water filtering systems that keep pond water clean and healthy. These all-in-one filters provide mechanical, biological* and UV sterilization and are designed to work in tandem with a solids handling pumps such as Lagunaandrsquo;s Max-Flo. This great inline filter unit can be added to most pond installations by simply cutting a waterline from the pond pump to an existing water feature, like waterfalls or streams. The Click-Fit connecters help make installation quick and easy. <div class=""leftImage""><img src=""https://images-na.ssl-images-amazon.com/images/G/01/PetSafe/LagunaPressureFlo._SL285_.jpg"" alt=""Laguna Pressure-Flo"" height=""285"" width=""285""></div> <br><br> The Laguna Pressure-Flo Filters also feature a revolutionary Backwash-Cleaning System that easily cleans the entire surface of the foam filters without opening the filter. This patent-pending system is one of a kind. Backwash cleaning can be done easily and comfortably in a few minutes without opening the lid. This feature ensures that the filters perform at optimal levels for many days and prolongs the time between full maintenance sessions. An easy-view cleaning indicator signals when itandrsquo;s time to perform backwash cleaning.<br><br> The Laguna Pressure-Flo Filters are for use in freshwater aquariums only.<br><br>*<i>Pressure-Flo 700 does NOT have a biological filtration chamber.</i><br><br><h4>Four Models of Laguna Pressure-Flo</h4><ul><b> Laguna Pressure-Flo 700:</b><br> The Laguna Pressure-Flo 700 UVC is for ponds up to 700 gallons and includes the following:<br><li>11-watt UV lamp<br><li>Filter foam<br><li>Laguna Biospheres<br><li>Universal Click-Fit fast coupling for andfrac34;-inch, 1-inch, and 1 andfrac14; inch hosing.<br><br><b> Laguna Pressure-Flo 1400:</b><br> The Laguna Pressure-Flo 1400 UVC is for ponds up to 1,400 gallons and includes the following:<br><li>11-watt UV lamp <br><li>Filter foam<br><li>Laguna Biospheres<br><li>Universal Click-Fit fast coupling for andfrac34;-inch, 1-inch, and 1 andfrac14;-inch hosing.<br><br><b> Laguna Pressure-Flo 2100:</b><br> The Laguna Pressure-Flo 2100 UVC is for ponds up to 2,100 gallons and includes the following:<br><li>20-watt UV lamp <br><li>Filter foam<br><li>Laguna Biospheres<br><li>Universal Click-Fit fast coupling for andfrac34;-inch, 1-inch, and 1 andfrac14;-inch hosing.<br><br><b> Laguna Pressure-Flo 3200:</b><br> The Laguna Pressure-Flo 3200 UVC is for ponds up to 3,200 gallons and includes the following:<br><li>25-watt UV lamp <br><li>Filter foam<br><li>Laguna Biospheres<br><li>Universal Click-Fit fast coupling for andfrac34;-inch, 1-inch, and 1 andfrac14;-inch hosing.<br><br><h4>Intended Use</h4>The Laguna Pressure-Flo filter is a sealed pressure filter with an integrated UV-C sterilizer designed to provide mechanical and biological filtration in outdoor fresh water ornamental ponds with a temperature from 39.2anddeg; to 95anddeg; Fahrenheit, with or without fish. The purpose of mechanical filtration is to trap and accumulate debris and waste material coming from the pond. The purpose of biological filtration is to convert toxic by-products of fish metabolism and other organic waste into much less harmful substances. The purpose of UV-C filtration is to inhibit single-celled algae growth. <div class=""centerImage""><img src=""https://images-na.ssl-images-amazon.com/images/G/01/PetSafe/LagunaPressureFloDetails._SL500_.jpg"" alt=""Laguna Pressure-Flo"" height=""201"" width=""500""></div> All ponds will benefit from the addition of a filtration system. A good filtration system, such as the Laguna Pressure Flo ensures that the water quality of the pond will remain clear of impurities which can accumulate and create a cloudy or toxic environment for pond plants and fish. The Laguna Pressure Flo will provide your fish with a clean and clear environment to live a healthy life in.</div> <div class=""half-col last""> <h4>How Pressure-Flo Filters Work</h4> Pressure-Flo filters are designed to provide three important water filtration operations that are essential for keeping pond water clear and healthy: mechanical and biological filtration, and UVC sterilization. The filters are designed to work in tandem with a solids handling pump. For best results, use a Laguna Max-Flo circulating pump. With the filter connected to the outlet of a pump, water enters the unit through the water inlet. It is then forced to pass through the mechanical filtration stage, consisting of foam filters that intercept and trap dirt and debris. Next, water reaches the biological filtration* chamber where it comes into contact with beneficial bacteria. Finally, dirt-free water passes along the UV-C lamp unit, where it is exposed to ultraviolet rays that inhibit algae growth and green water. Water then returns to the pond through the outlet.<br><br><b>Backwash-Cleaning System</b><br> During operation, coarse debris is captured at the surface of the foam filters. As a result, sooner or later depending on pond conditions, the external surface of the foam filters will clog and hinder proper filtration, because of reduced water flow. The limited water flow through the foam filters reduces the effectiveness of both the biological and UV-C filtration. This condition can easily be detected thanks to the cleaning indicator on top of the filter unit.<br><br><div class=""rightImage""><img src=""https://images-na.ssl-images-amazon.com/images/G/01/PetSafe/LagunaPressureFloKeepHandsClean._SL300_.jpg"" alt=""Laguna Pressure-Flo"" height=""300"" width=""222""></div> Pressure-Flo filters feature a unique Backwash-Cleaning System that completely cleans the entire surface of the mechanical foam filters without opening the filter or shutting off the pondandrsquo;s pump. The Backwash-Cleaning is performed by two foam filter scrapers, which are operated by using the plungers located on top of the filter unitandrsquo;s lid. While the pond pump is running, simply turn the backwash valve to the backwash position and begin pulling the plungers one at a time up and down until the water being discharged is clean. After cleaning the filter will perform at optimal levels for many days. The Backwash-Cleaning System prolongs the time between filter breakdown maintenance sessions and in most cases only end of season breakdown cleaning will be necessary.<br><br><b>Pond Tip:</b><br><br> When backwashing or performing maintenance, use the backwash water in your garden - it\s an excellent natural fertilizer! Unlike other pressurized filters, water travels through mechanical filtration (where large particles are filtered out) before entering the UV chamber, making the UV sterilization process much more efficient.<br><br><b>Cleaning Indicator</b><br> This unit features a cleaning indicator, which lets you know when the filter needs backwashing or cleaning. The red indicator height is approximately proportional to the filter clogging level. When the red indicator is low, the filter is clean, when the red indicator is at the top of its stroke, the filter needs cleaning.<br><br> The cleaning indicator may be affected by many variables, such as waterfall height and pump performance. Its operating characteristics have been calibrated according to specific application conditions. Different application conditions may lead to different results.<br><br><h4>Breakdown of Filters</h4><br><div class=""centerImage""><img src=""https://images-na.ssl-images-amazon.com/images/G/01/PetSafe/LagunaPressureFloChart._SL750_.jpg"" alt=""Laguna Pressure-Flo"" height=""439"" width=""628""></div></div>","High performance water filtering system that keeps pond water clear and healthy, Can be installed in or above ground; 16-foot long power cord, Includes 11-watt UV lamp, filter foam and Biospheres biomedia, Clogging indicator tells you when cleaning is required, Water flow of 660 gallons per hour when high load of fish in sunlight; Water flow of 1320 gallons per hour when low load of fish in shade",Laguna,862
B0018CJNEI,Penn-Plax Shale Step Ledge and Cave Hide-Out Medium Aquarium Resin,"Pet Supplies, Reptiles and Amphibians, Habitat Dcor, Hideouts",This Shale Step Ledge and Cave Hide-Out Resin Ornament is a great way to liven up any aquarium. Realistic Rock Formation adds a true underwater feel. Penn Plax Inc. has been in the business of making quality and innovative pet products for over 50 years.,"Beautiful hand painted details, Perfect for reptiles as well as small fish, Realistic rock formation, <span class=""a-size-base a-color-secondary"">\n                Satisfaction Guaranteed\n            </span>, <span class=""a-size-base a-color-secondary"">\n                100% Money Back Guarantee on all orders\n            </span>, <span class=""a-size-base a-color-secondary"">\n                Use in wet or dry environments\n            </span>, <span class=""a-size-base a-color-secondary"">\n                Perfect for snakes and small animals\n            </span>, <span class=""a-size-base a-color-secondary"">\n                Can also be used in fish tank\n            </span>, <span class=""a-size-base a-color-secondary"">\n                Intricately designed, beautiful hand-painted resin\n            </span>, <span class=""a-size-base a-color-secondary"">\n                Provides a space to either rest on top or hide within\n            </span>",Penn Plax,2996
B0018CJNDE,Penn-Plax Reptile Accessories Hiding Areas - Resin Fossil Cave,"Pet Supplies, Reptiles and Amphibians, Reptile Houses","Reptile Accessories Hiding_Areas by Penn PLAX - Get Fast Shipping and Low Prices at PetsWarehouse.com on over 43,000 Pet Supplies such as Dog Food, Dog Supplies, Cat Food, Cat Supplies, Bird Food, Bird Supplies, Aquarium Supplies and Fish Supplies.  We offer our customers the largest selection of Pet Supplies online in the world, when we say ""everything for your pet"" it\s true, we have it. Customer satisfaction guaranteed!",,Blue Ribbon,892
B001B5B3LS,Habitrail OVO Retractable Roof - Clear Orange,"Pet Supplies, Small Animals, Houses and Habitats, Cages",This retractable roof is suitable for Habitrail OVO pad model 62600 and Habitrail OVO suite model 62610. Also suitable for Habitrail OVO Studio model 62615. Available in clear orange color. Measures 8-inch length by 14-inch width by 4-1/2-inch height.,"Suitable for Habitrail OVO Pad, Habitrail OVO Suite, and Habitrail OVO Studio, Ventilated roof enclosure to add to your small pet habitat, Measures 8-inch length by 14-inch width by 4-1/2-inch height, Easy way to access your small pet with this retractable roof",Hagen,194
B001B5DTN8,Habitrail OVO Exercise Wheel,"Pet Supplies, Small Animals, Houses and Habitats, Habitat Dcor","This OVO wheel is suitable for Habitrail OVO pad model 62600, OVO suite model 62610. Also suitable for OVO studio model 62615 and OVO loft model 62620. This product weight is 0.02-pound. Measures 2-inch length by 4-inch width by 6-inch height.","This OVO wheel is suitable for Habitrail OVO pad model 62600 and OVO suite model 62610, Also suitable for OVO studio model 62615 and OVO loft model 62620, Measures 2-inch length by 4-inch width by 6-inch height, Provides your pet with the exercise and activity needed to promote a healthy life, Does not include Pin Retainer",Hagen,192
B001BOBPBM,Laguna Pressure-Flo 700 UVC Filter,"Pet Supplies, Fish and Aquatic Pets, Aquarium Pumps and Filters, Filters","<div class=""aplus""> <div class=""half-col"">Laguna Pressure-Flo Filters are high performance water filtering systems that keep pond water clean and healthy. These all-in-one filters provide mechanical, biological* and UV sterilization and are designed to work in tandem with a solids handling pumps such as Lagunaandrsquo;s Max-Flo. This great inline filter unit can be added to most pond installations by simply cutting a waterline from the pond pump to an existing water feature, like waterfalls or streams. The Click-Fit connecters help make installation quick and easy. <div class=""leftImage""><img src=""https://images-na.ssl-images-amazon.com/images/G/01/PetSafe/LagunaPressureFlo._SL285_.jpg"" alt=""Laguna Pressure-Flo"" height=""285"" width=""285""></div> <br><br> The Laguna Pressure-Flo Filters also feature a revolutionary Backwash-Cleaning System that easily cleans the entire surface of the foam filters without opening the filter. This patent-pending system is one of a kind. Backwash cleaning can be done easily and comfortably in a few minutes without opening the lid. This feature ensures that the filters perform at optimal levels for many days and prolongs the time between full maintenance sessions. An easy-view cleaning indicator signals when itandrsquo;s time to perform backwash cleaning.<br><br> The Laguna Pressure-Flo Filters are for use in freshwater aquariums only.<br><br>*<i>Pressure-Flo 700 does NOT have a biological filtration chamber.</i><br><br><h4>Four Models of Laguna Pressure-Flo</h4><ul><b> Laguna Pressure-Flo 700:</b><br> The Laguna Pressure-Flo 700 UVC is for ponds up to 700 gallons and includes the following:<br><li>11-watt UV lamp<br><li>Filter foam<br><li>Laguna Biospheres<br><li>Universal Click-Fit fast coupling for andfrac34;-inch, 1-inch, and 1 andfrac14; inch hosing.<br><br><b> Laguna Pressure-Flo 1400:</b><br> The Laguna Pressure-Flo 1400 UVC is for ponds up to 1,400 gallons and includes the following:<br><li>11-watt UV lamp <br><li>Filter foam<br><li>Laguna Biospheres<br><li>Universal Click-Fit fast coupling for andfrac34;-inch, 1-inch, and 1 andfrac14;-inch hosing.<br><br><b> Laguna Pressure-Flo 2100:</b><br> The Laguna Pressure-Flo 2100 UVC is for ponds up to 2,100 gallons and includes the following:<br><li>20-watt UV lamp <br><li>Filter foam<br><li>Laguna Biospheres<br><li>Universal Click-Fit fast coupling for andfrac34;-inch, 1-inch, and 1 andfrac14;-inch hosing.<br><br><b> Laguna Pressure-Flo 3200:</b><br> The Laguna Pressure-Flo 3200 UVC is for ponds up to 3,200 gallons and includes the following:<br><li>25-watt UV lamp <br><li>Filter foam<br><li>Laguna Biospheres<br><li>Universal Click-Fit fast coupling for andfrac34;-inch, 1-inch, and 1 andfrac14;-inch hosing.<br><br><h4>Intended Use</h4>The Laguna Pressure-Flo filter is a sealed pressure filter with an integrated UV-C sterilizer designed to provide mechanical and biological filtration in outdoor fresh water ornamental ponds with a temperature from 39.2anddeg; to 95anddeg; Fahrenheit, with or without fish. The purpose of mechanical filtration is to trap and accumulate debris and waste material coming from the pond. The purpose of biological filtration is to convert toxic by-products of fish metabolism and other organic waste into much less harmful substances. The purpose of UV-C filtration is to inhibit single-celled algae growth. <div class=""centerImage""><img src=""https://images-na.ssl-images-amazon.com/images/G/01/PetSafe/LagunaPressureFloDetails._SL500_.jpg"" alt=""Laguna Pressure-Flo"" height=""201"" width=""500""></div> All ponds will benefit from the addition of a filtration system. A good filtration system, such as the Laguna Pressure Flo ensures that the water quality of the pond will remain clear of impurities which can accumulate and create a cloudy or toxic environment for pond plants and fish. The Laguna Pressure Flo will provide your fish with a clean and clear environment to live a healthy life in.</div> <div class=""half-col last""> <h4>How Pressure-Flo Filters Work</h4> Pressure-Flo filters are designed to provide three important water filtration operations that are essential for keeping pond water clear and healthy: mechanical and biological filtration, and UVC sterilization. The filters are designed to work in tandem with a solids handling pump. For best results, use a Laguna Max-Flo circulating pump. With the filter connected to the outlet of a pump, water enters the unit through the water inlet. It is then forced to pass through the mechanical filtration stage, consisting of foam filters that intercept and trap dirt and debris. Next, water reaches the biological filtration* chamber where it comes into contact with beneficial bacteria. Finally, dirt-free water passes along the UV-C lamp unit, where it is exposed to ultraviolet rays that inhibit algae growth and green water. Water then returns to the pond through the outlet.<br><br><b>Backwash-Cleaning System</b><br> During operation, coarse debris is captured at the surface of the foam filters. As a result, sooner or later depending on pond conditions, the external surface of the foam filters will clog and hinder proper filtration, because of reduced water flow. The limited water flow through the foam filters reduces the effectiveness of both the biological and UV-C filtration. This condition can easily be detected thanks to the cleaning indicator on top of the filter unit.<br><br><div class=""rightImage""><img src=""https://images-na.ssl-images-amazon.com/images/G/01/PetSafe/LagunaPressureFloKeepHandsClean._SL300_.jpg"" alt=""Laguna Pressure-Flo"" height=""300"" width=""222""></div> Pressure-Flo filters feature a unique Backwash-Cleaning System that completely cleans the entire surface of the mechanical foam filters without opening the filter or shutting off the pondandrsquo;s pump. The Backwash-Cleaning is performed by two foam filter scrapers, which are operated by using the plungers located on top of the filter unitandrsquo;s lid. While the pond pump is running, simply turn the backwash valve to the backwash position and begin pulling the plungers one at a time up and down until the water being discharged is clean. After cleaning the filter will perform at optimal levels for many days. The Backwash-Cleaning System prolongs the time between filter breakdown maintenance sessions and in most cases only end of season breakdown cleaning will be necessary.<br><br><b>Pond Tip:</b><br><br> When backwashing or performing maintenance, use the backwash water in your garden - it\s an excellent natural fertilizer! Unlike other pressurized filters, water travels through mechanical filtration (where large particles are filtered out) before entering the UV chamber, making the UV sterilization process much more efficient.<br><br><b>Cleaning Indicator</b><br> This unit features a cleaning indicator, which lets you know when the filter needs backwashing or cleaning. The red indicator height is approximately proportional to the filter clogging level. When the red indicator is low, the filter is clean, when the red indicator is at the top of its stroke, the filter needs cleaning.<br><br> The cleaning indicator may be affected by many variables, such as waterfall height and pump performance. Its operating characteristics have been calibrated according to specific application conditions. Different application conditions may lead to different results.<br><br><h4>Breakdown of Filters</h4><br><div class=""centerImage""><img src=""https://images-na.ssl-images-amazon.com/images/G/01/PetSafe/LagunaPressureFloChart._SL750_.jpg"" alt=""Laguna Pressure-Flo"" height=""439"" width=""628""></div></div>","High performance water filtering system that keeps pond water clear and healthy, Can be Installed in or above ground; 16-foot long power cord, Includes 11-watt UV lamp and foam media, Clogging indicator tells you when cleaning is required, Water flow of 333 gallons per hour when high load of fish in sunlight; Water flow of 660 gallons per hour when low load of fish in shade",Laguna,868
B001E0942A,Westminster Pet 32053 Cat Toys,"Pet Supplies, Cats, Toys, Mice and Animal Toys","Various colors and shapes. No. 32004: Small play balls with bell, 3 pack No. 32005: Bird with catnip No. 32006: Large mouse with catnip No. 32051: Sponge balls, 4 pack No. 32053: Candy bar with catnip No. 32055: Rainbow balls, 4 pack",,Westminster Pet,2915
B001EHAYK4,Poly Filter 12x12in,"Pet Supplies, Fish and Aquatic Pets, Aquarium Pumps and Filters, Filter Accessories","""Highly adsorbent chemical filter media pads quickly and efficiently remove impurities, medications, and phosphate from aquarium water Use in conventional power filters, undergravel filters, the chemical filtration compartment of canister filters and wetdry filters Simply cut to any size or shape to custom fit any aquarium filter Rapidly improves water clarity and actively removes harmful organic and various inorganic waste buildup for several months Changes color to indicate the pollutants being removed and when PolyFilter Ris exhausted Will not leach pollutants upon saturation Used by researchers, hospitals, etc For use in freshwater or marine aquariumsPad size 12 x 12""",Poly Sheet 12x12,TDP,2574
