itemId,title,category,description,option1,option2,option3
249590,Teslagrad,Indie,"A journey begins... A treacherous tower... Unravel its mysteries! Discover the secrets kept in the long abandoned Tesla Tower! Magnetism and other electromagnetic powers will help you explore a non-linear world of beautiful hand-drawn environments, in a steampunk-inspired vision of old Europe. A young boy suddenly finds himself embroiled in a long-forgotten conspiracy, involving a despotic king who rules the nation with an iron fist. Jump into an outstanding adventure told through voiceless storytelling, writing your own part. Armed with ancient Teslamancer technology and your own ingenuity and creativity, your path lies through the decrepit Tesla Tower and beyond. Features Complex puzzles! Put your sense of logic to the test and cleverly manipulate the world around you using electricity and magnetism, the lifeblood of the game. Puzzles will range from “pff, that wasn't so bad” to keyboard-smashing, controller-chewing frustration. Explore! Make your way through rich 2D hand-drawn surroundings as you journey into — and beyond— Tesla Tower, picking up use amazing new items as you go. Visual storytelling! Tired of all those words in your video games? Have no fear, Teslagrad features not a single snippet of text or squeak of dialogue. Everything is purely visual, and the entire story is told through what you see (and sometimes what you don't see). Steampunk powered! Discover a dystopic and mind-blowing rainy-and-brainy setting, presenting a steampunk vision of an old Europe-inspired new world. Old-school boss fights! Use your skills and wits to overcome the 5 incredible final bosses eager to demagnetize you. No disruptions! That means no loading screens, no GUI, no cutscenes. Just the game and you. Mesmerizing soundtrack! Awesome mix of classical orchestra, with a touch of Russian inspiration and a myriad of metal bits and electrical stuff. Teslagrad is available for Windows, Mac OSX and Linux. 'It's beautiful minimalist storytelling, and it fits really well with the gameplay proper, which is delightful in more ways than one.' Jared Rosen, Indiestatik.","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on TV","Platformer,Puzzle,Indie,Metroidvania,2D,Steampunk,Puzzle-Platformer,Singleplayer,Action,Adventure,Difficult,Exploration,Physics,Side Scroller,Retro,Atmospheric,Great Soundtrack,Cute,Dark Fantasy,Nonlinear","Dec 13, 2013"
263540,Villagers and Heroes,"Free to Play,Indie,Massively Multiplayer,RPG","Enter a magical, 3D fantasy world filled with hundreds of unique locales, immersive lore, and exciting quests -- and it's all free to play. Join thousands of players from around the world, and be part of a one of a kind community. From the sandy shores of Traven to the emerald forests of Greenhaven, from the sparkling hills of Glittermore to the icy peaks of Stormhold, you will journey through a land filled with majestic sights, unusual characters in need of a hero, and you will uncover the mysteries of the Black Thrush, the mustering of the Stone Lord’s secret army, and ultimately the stirrings of the return of Mallok the terrible. Entering the tower of Mallok, you will face a villain in the guise of a charming and generous prince; another with a beautiful voice of song whose chilling notes will enthrall the unwary; Zikiti, the brood mother of the arachnid horde, the she-demon of Bandicott woods; and Egan, the Ogre Overlord of Mulgrew Swamp. These are just a few of the thousands of villains and locales that will challenge your wits and determination in your journey through the Seven Realms. Fortunately, you won’t have to face them alone! Join a village with friends, new and old, and together construct superior facilities to create magical weapons and enchanted gear. In your garden, you can raise crops and tend to your pets in order to concoct potions of power. You can forge unique, custom gear to outfit your character -- or trade with friends to help them out. And, of course, you can always put your crafts up for sale in the Auction House. Villagers and Heroes is not your typical 3D MMO. It’s much more. Come see why. Your friends are waiting for you. Download Now. ★ Free to Play ★ Party-up with Friends to challenge Instanced, Lair Battles against the Elders of Mallok to get the best Raid Gear ★ Shared Village that you work together with your Friends to grow and improve ★ Thousands of challenging Story-Driven Quests, voiced by professional actors ★ Massive World - journey through the Seven Realms - through the woodlands of Ardent, into the deep forests of Greenhaven, atop the icy peaks of Shiverspine, upon the sandy shores of Traven -- Your journey through the world is nearly limitless ★ 10 fully customizable character builds to play - Earth Shaman, Lightning Warrior, Fire Wizard, Holy Priest, Marksman Hunter, Fury Warrior, Water Shaman, Ice Wizard, Shadow Priest, and Nature Hunter ★ Over one hundred unique mounts - some majestic and beautiful, others terrifying and foreboding, and even a few cute and quirky options to choose - including white stallions, wolves, giant bats, magical unicorns, giant spiders, leaping bunnies... ★ Deep Loot System with millions of item combinations. Build your character to match your play style. ★ Unique character customization options ★ Forge your own Weapons and outfits, enchanting them with exactly the Magical Spells and Heroic Feats you choose ★ Active Auction House and player-driven economy - trade or sell your crafts with other players ★ Fishing, Mining, Bug Collecting, Smithing, Tailoring, Cooking, Foraging, Carpentry, and Gnogmentation ★ Player Housing with Ranching and Gardening ★ One-of-a-kind Seasonal Event Challenges ★ Consistent updates with an active development team Endless Exploration Step into bejeweled sunsets, or charge into hellish infernos. Face a zombie prince in a shadowy cavern of dangling staircases, or traverse icy mountains with savage winds and eerie magic. With hundreds of zones to choose from, Villagers &amp; Heroes provides a truly vast world, one which offers players an unending palette of spectacularly diverse regions to explore and conquer, and to set their senses tingling in. Gnomish Augmentation = Sandbox Gameplay This unique feature is at the heart of the deep yet elegantly simple player choice system in Villagers &amp; Heroes. The weapons and armor that a player equips not only grant a versatile assortment of heroic feats and spells, but also a large array of proficiencies and augmented abilities. The process of Gnogmenting gives the players the ability to mix, match, swap, replace, customize and design gear exactly how they want! Combine ancient elder gear with remarkable weaponry dropped from the monsters of the world. Or craft your own gear using any or all of the 10 gathering and crafting skills available. Gnogmenting is a completely free-form, sandbox system that is unmatched by any other game in its depth, and lets players test every tactic and indulge every creative whim. Story-Driven Quests and Intriguing Lore Delve into the lore of V&amp;H! Learn about The Legendary Four – Marat, Celestia, Voltan and Calypso—those valiant heroes and the first of their classes, who came together during the nightmarish Shadow Years and sacrificed their lives to defeat the evil tyrant, Mallok, and his army of monstrosities. Light and prosperity were restored to the land, but foul creatures and twisted beasties still hunger for the darkness of old, and will stop at nothing to reclaim their savage rule of the realms. Challenging quests rife with mystery and danger await!","Multi-player,MMO,Steam Trading Cards","Free to Play,Massively Multiplayer,RPG,Open World,Multiplayer,Indie,Adventure,MMORPG,Crafting,Sandbox,Fantasy,Survival,Medieval,Co-op,Action,Magic,Funny,Casual,FPS,Shooter","Apr 17, 2014"
348200,Nimble Writer,"Design & Illustration,Utilities,Web Publishing","Nimble Writer is a general-purpose tool for writing stories, be it short fiction stories or even complete novels or books. It focuses on being distraction-free, simple, and fully customizable. Principles We built Nimble Writer with a couple principles in mind to make it stand out as a primary application for authors: Writing without distractions or worrying about formatting. Stay more organized with many useful organizational features. Materials of reference (such as photos, drawings, scribbles of text, character information, and much more) are available at your fingertips. Don't have any limitations to the default array of features. This means full customization, with a fully customizable and scriptable interface. Turn off features you don't need, change the entire look and feel of your writing environment, and much more. If you are used to writing stories in applications such as Word or other regular office tools, you'll find that Nimble Writer will be able to help you organize bundles of stories and notes together much simpler and faster. In addition, Nimble Writer is able to import some of those old documents and convert them into the Nimble Writer format. Advantages over traditional software Traditional writing software such as Word, Open Office or Google Docs are made just for the purpose of writing, so they don't have anything that helps story writers manage their notes and reference material, and neither does it offer much customization. They don't have any kind of chapter management either. Nimble Writer has all of those things, making it a much more productive choice for story writing. Steam's advantages With Nimble Writer's presence on Steam we can use the power that Steam's platform brings us, such as Steam Cloud . This means that you will be able to save your stories and notes entirely on Steam's cloud servers, so that you can load up your stories on another computer as well, just as easy! Don't forget about Steam Workshop ! With the implementation of the Workshop, you'll be able to share interface themes and addons with the world, or just to customize the app with other people's addons! Share creativity!","Steam Achievements,Steam Workshop,Steam Cloud,Stats,Remote Play Together","Utilities,Design & Illustration,Web Publishing,Typing","Apr 21, 2015"
256190,Enemy Front,Action,"ENEMY FRONT is the first truly modern WW2 FPS, featuring stunning visuals, open-ended levels and a richly interactive combat experience that breaks out of the standard model of highly linear scripted FPS experiences, giving the player full freedom to own their playing style. Intense Combat, Sniping, Stealth and Sabotage – all are viable approaches for the player, maximizing player engagement and replayability. Against the visceral backdrop of breathtaking European locales, the player takes on the role of American Robert Hawkins, as he fights hand in hand with Resistance Fighters opposing the Nazi juggernaut in France, Germany, Norway, and during the Warsaw Uprising. Choose your own fight: gameplay blends fast-paced FPS action with precision sniping thrilling stealth, and deadly sabotage in the first open-ended WW2 game. Deal death from afar: use sniper rifles to decimate enemy ranks and pick off officers, enemy snipers and heavy weapons gunners with deadly precision. Breathtaking visuals, interactive environments and spectacular action across many iconic Resistance operations of WW2. Choose your own weapon: full arsenal of WW2 weaponry across all categories of hand-guns, SMGs, assault rifles, sniper rifles, as well as signature Resistance weapons including the Sten gun, Welrod Silenced Pistol, and Lightning SMG. Own the battlefield: combine reconnaissance, explosives and marksmanship to prepare, misdirect and ambush numerically superior Nazi troops. Engaging, destructible environments and advanced tactical AI means combat is always a rewarding and dynamic experience. Highly replayable 10 hour Single-Player Campaign and 12-player Online Multiplayer, all powered by CRYENGINE technology.","Single-player,Multi-player,Steam Achievements,Partial Controller Support","Action,FPS,World War II,Shooter,Singleplayer,Multiplayer,War,Stealth,First-Person,Open World,Adventure,Military,Simulation,Atmospheric,Tactical,Survival,Historical,Co-op,Gore,Great Soundtrack","Jun 10, 2014"
326480,If My Heart Had Wings,"Adventure,Casual,Simulation","After a bicycle accident shatters his dreams of becoming a racer, Aoi Minase returns to his hometown, depressed and defeated. With seemingly no hope left for the future and no idea what to do with himself from here on, Aoi meets Kotori Habane―a young girl stuck in a wheelchair with a flat tire. It is on that windmill-dotted hill that Aoi's somber yet touching story of youth, friendship, and flight begins. Upon witnessing a glider soar overhead, Aoi sets off on a journey to realize the dream everyone has as a child: the dream of flight. Working together with Aoi’s childhood friend, Ageha Himegi, the main characters of this visual novel begin rebuilding the Soaring Club, which is on the brink of disbandment at the hands of an uncaring school board. These beginners take hold of their passion, overcoming failures, obstacles, and interference from the school to put everything they have into building their own working glider. Their ultimate goal: to fly through the legendary 'Morning Glory'―a rare and stunning weather phenomenon producing a special type of roll-shaped cloud that appears in the morning when the conditions are just right. Join Aoi on this journey as he learns about the sky, his new friends, and much more. Total Play Time: 20 to 30 hours Five character-specific story branches to play through Full voice-overs throughout the game for all characters","Single-player,Steam Achievements,Steam Trading Cards","Visual Novel,Romance,Dating Sim,Point & Click,Cute,Story Rich,Funny,Choices Matter,Action,Casual,Anime,Simulation,Atmospheric,Adventure,Nudity,Singleplayer,Mature,Sexual Content,Hentai,Great Soundtrack","Nov 24, 2014"
356040,Sheltered,"Indie,RPG,Strategy","Panting, scared, the shelter airlock smashes down behind you. You wish you did not have to go outside, but you do. It would be easier to give up. But you don’t. The hardship, the hunger, the thirst. The fear. You keep reminding yourself why you stay alive. Why you do this. Then you hear it. “Daddy you’re back.” You wife’s face lights up and you open a bag full of medical supplies. You need not tell her how you got them. You simply enjoy your small victory in this, the harshest of times. In the post-apocalyptic world, you must keep your family alive in your underground bunker in this deep strategy game from Unicube... Sheltered is a post-apocalyptic disaster management game that gives a whole new meaning to the term “nuclear family”. Given a head-start over the billions lost in a nuclear holocaust, you must gather as many supplies as possible en route to the concrete underground shelter that will soon become your family home for the foreseeable dreary future. With all hope lost, how will you cope in this bleak new world? How you handle the many moral choices you'll encounter on a daily basis could be the difference between your family surviving or dying. Combat claustrophobia, radiation and mental exhaustion as you cling desperately to life in the cramp, cold and scary underground shelter. You’ll have to leave the scant protection the shelter offers behind as you’re forced to venture outside into the dangerous desolate wasteland to scavenge for vital supplies which could ensure your families survival for just one more day. Feature List Family comes first : Keep your family alive and protect them from the ravages of the harsh post-apocalyptic world. Make the shelter a home : Maintain your shelter - keep it secure, habitable and make sure that the family have enough resources to survive. Protect your shelter from hazards and infiltration! Customisation : Your family is unique to you; you decide their gender, names and their appearance. RPG mechanics : As your family develop, their stats will adapt with an evolving experience and trauma system. Attributes, strengths and weaknesses will dynamically change based on your choices. Crafting system : Create comforts for your family’s shelter and weapons for combat. Exploration : Send out your family to explore and gather resources for everyday living and crafting. Recruitment system : Recruit outsiders with different personalities, integrate them into your shelter life and earn their loyalty. Dynamic encounter system : Your family will encounter various threats including roaming factions and feral beasts. Turn-based combat : For those that cannot be reasoned with, violence can be used as a last resort. Your family may depend on it. Pets : Your pet is family too. Choose between the dog, cat, fish, snake or horse. Vehicles : Make exploration quicker and safer.","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards,Remote Play on TV","Survival,Post-apocalyptic,Base-Building,Pixel Graphics,Strategy,Management,RPG,Resource Management,Building,Indie,2D,Simulation,Singleplayer,Crafting,Open World,Adventure,Side Scroller,Difficult,Horror,Zombies","Mar 15, 2016"
18300,Spectraball,"Casual,Indie","Spectraball combines elements of platforming, puzzle solving, addictive gameplay, and stunning visuals to deliver an experience that sets a new standard for the genre. In addition, Spectraball utilizes Steamworks, offering full support for achievements and stat tracking. Roll, jump, and launch your way through several diverse and detailed environments Addictive, fast-paced gameplay Online leaderboards (see how you rank against players around the world!) Achievement system Unlock new abilities, maps, mini-games and skins Enjoy free content updates that include new maps, abilities, mini-games, zones and achievements Engage in some quick fun with a variety of mini-games Xbox 360 and standard controller support Included Map Editor with online sharing (make your own maps and share them with friends!)","Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support","Casual,Indie,Puzzle,Platformer,3D Platformer","Oct 20, 2008"
254460,Obscure,"Action,Adventure","For some time now, Leafmore High School has been the setting for unexplained disappearances. In this survival horror game, you take control of a group of 5 American students. With your friends, you try to unravel the mysterious happenings at this unremarkable-looking school. The night will be long and survival not will not be easy... A few years ago, strange things started occurring in the usually quiet American school of Leafmore. Some students are said to have heard awful screams, and there is talk of mysterious disappearances. After one of their friends mysteriously disappears, a group of students decide to investigate the disturbing events. One evening after class, they stay behind and are locked inside the school, determined to discover what is going on. Down long, dimly-lit corridors and in dark classrooms, Shannon, Kenny, Ashley, Stan and Josh will try to find out why their school has become so terrifying - and will try to stay alive. - Discover the game that has become a classic in the survival horror game genre. - Every student in the group has a special ability. - All kinds of weapons can be used: baseball bats, handguns, shotguns, and much more. - Solve puzzles. - Play alone or with a friend in co-op mode on the same screen. - Soundtrack composed by award-winning composer Olivier Derivière. - Compatible with the Xbox 360 controller.","Single-player,Multi-player,Shared/Split Screen,Steam Achievements,Partial Controller Support,Steam Cloud,Remote Play Together","Horror,Survival Horror,Local Co-Op,Action,Adventure,Co-op,Third Person,Classic,Atmospheric,Singleplayer,Survival,Gore,Great Soundtrack,Zombies,Multiplayer,Female Protagonist,Co-op Campaign","Mar 10, 2014"
43500,M.U.D. TV,"Simulation,Strategy","Always wanted to see if you can hack the day-to-day life of a TV producer? Here's your chance! MUD TV is your ticket to the weird wild world of television. Once you take control of your own station it's up to you to determine the line-up, hire actors and directors, produce your own shows, series and movies and to grab those lucrative advertising deals from right under your competitors' noses. Oh, and about the competition: you can either play MUD TV alone, with your friends over a network or via Internet! Go head-to-head with your opponents as you fight for market share amongst the retired and housewives, headhunt their best employees and, if that doesn't do the trick, a little sabotage should keep your enemies from getting too bored! Or, as an alternative, you can assume control of a station together with a friend and run it cooperatively. Create your own crazy station and take it to the top of the ratings Create your own television empire and build offices, studios, newsrooms and many other important facilities to help secure your success Create your own character and guide them through your own hard-earned television empire Produce your own movies or secure the rights to the best of what the free market has to offer before the competition does",Single-player,"Simulation,Strategy,Management","Apr 19, 2010"
215080,WAKFU,"Action,Adventure,Casual,Free to Play,Indie,Massively Multiplayer,RPG,Strategy","STEP INTO A LIMITLESS UNIVERSE Touchdown in the World of Twelve and set off on a great adventure in WAKFU, an original massively multiplayer online role playing universe where humor goes hand in hand with action-packed, tactical battles. Climb Mount Zinit in search of Ogrest, the fearsome ogre behind the cataclysm that devastated the World, or mark your own path across the archipelagos where the denizens of this world feverishly work to rebuild their once mighty nations. Become a warrior, politician, merchant, or craftsman, but whatever you choose... IN WAKFU, EVERYTHING DEPENDS ON YOU! Tired of brainlessly running through the forest pressing 1, 1, 2, 1, 1, 3, on every monster that jumps on you? Discover our turn-based tactical combat system, and develop a more creative strategy to defeat monsters that will keep challenging your tactical skills. No standard knight, ranger, mage and cleric here. Discover our 18 classes, each with their unique set of skills and gameplay. From Foggernauts, the robot wreckers, to Xelors, masters of time, you're sure to find the character that's right for you. Live exciting adventures, explore lots of unique dungeons, and complete hundreds of quests that will offer you to live a real adventure as a main protagonist. You’re here to save the world, after all! Respawn is a lie. When you kill something, you’d better replant it, or you might accidently wipe out an entire species. Our unique ecosystem feature will give you complete control over mobs population. While others offer you houses, we give you worlds! Haven Worlds! Join a guild and acquire your own little piece of the world, to build and develop just as you wish. Don’t worry, in the Haven Worlds there are houses too, and so much more! NPCs are so yesterday… Write your own destiny and join the political dance of your Nation. Become Governor or one of his ministers, and make decisions that will impact thousands of players. The choice is yours: decide if you’d rather be a democratic, peaceful leader, or a tyrannical conqueror!","Multi-player,MMO,Co-op,Online Co-op,Steam Achievements,Steam Trading Cards,In-App Purchases","Free to Play,Massively Multiplayer,RPG,Turn-Based Strategy,MMORPG,Strategy,Turn-Based,Adventure,Anime,Open World,Tactical,Multiplayer,Fantasy,Isometric,2D,Sandbox,Co-op,Cartoon,Indie,Casual","Sep 18, 2014"
326120,Horizon Shift,"Action,Indie","'Shoot Stuff, Jump Stuff, Bomb Stuff' Horizon Shift is an explosive wave based, single screen shooter, with a ton of new ideas and platformer elements. Do what it takes to protect your horizon from the ever encroaching enemy attack! Use the unique risk reward multiplier system to maximise power-ups, build your bomb and destroy EVERYTHING! Horizon Shift also features an amazing pulse pounding soundtrack produced by Jason Heine of Heine House Entertainment. These original compositions are a fusion of House, Electronica and Chiptune. Features 7 different game modes and a ton of options to customise your experience A unique risk reward multiplier system Pulse pounding soundtrack produced by Jason Heine Epic boss battles and bonus rounds An original blend of classic arcade shooter and platforming","Single-player,Steam Achievements,Full controller support,Steam Trading Cards","Action,Indie,Arcade,Shoot 'Em Up,Shooter,Bullet Hell","May 29, 2015"
238910,Bionic Dues,"Indie,RPG,Strategy","Robot rebellions should be quelled by the best of the best. When the best of the best are killed... it's up to you. Subdue the uprising in time, or your corporate overlords nuke the city. Bionic Dues is a tactical, turn-based roguelite with mech customization. Guide multiple classes of Exos through a variety of missions filled with enemy robots that are as buggy as they are angry. This is at least as bad as it sounds. Explore for loot, destroy key robotic facilities, and brace yourself for the final attack by your enemies... just as soon as they can pull it together. Features Out-think wide-ranging tactical situations featuring robots with bad GPS, terrible aim, insecurity, a lack of focus, a tendency to backstab, and dozens of other maladies to exploit. Over 40 unique bots, ranging from the hilariously inept-but-dangerous DumBots, BlunderBots, and BatBots to the terrifyingly effective WyvernBots, DoomBots, and MurderBots. Carve your own path: choose 30 to 50 missions out of the 120 you discover as you explore the city map. Which missions you choose determines how prepared you will be for the final battle against the massing robot army. Missions come in 23 different general flavors, and are entirely procedurally-generated like a floor of a traditional roguelite. Mix and match your squad of four from six classes of Exos: Assault, Siege, Science, Sniper, Ninja and Brawler. Each has its own build and weaponry. Choose an overall pilot from a roster of six to add a powerful perk that lasts your entire campaign. Customize your four Exos with procedurally-generated loot that grants weaponry and defensive upgrades, new abilities, and more. Difficulty levels ranging from quite casual to incredibly hardcore. Save and reload your game with ease any time, or tough it out in ironman mode. Stellar soundtrack by composer Pablo Vega, headlined by the game's title theme 'The Home We Once Knew.'","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud","Strategy,RPG,Rogue-like,Indie,Turn-Based,Turn-Based Strategy,Sci-fi,Mechs,Tactical,Robots,Rogue-lite,Singleplayer,Top-Down,Great Soundtrack,Turn-Based Combat,Procedural Generation,Turn-Based Tactics,2D,Cyberpunk,Post-apocalyptic","Oct 8, 2013"
228440,Cubemen 2,"Indie,Strategy","Cubemen 2 is a fast paced, action packed, original 3D Strategy game where you use your little Cubemen units to defend and attack enemies in a range of awesome game modes including CTF, Skirmish, Territory and more. For the multi-player enthusiasts, you can compete in up to 6 player online Solo or Team battles against other humans or AI, for the top spot on the global rankings. Host your own online games or join other games in the easy to use game lobby. For those that prefer the single-player experience, Cubemen 2 offers 2 unique single-player game modes plus a Campaign mode, all with online rankings so you can compete against the worlds best. Cubemen 2 offers enough variety to satisfy everyones strategy gaming needs. Play on an almost endless supply of new and exciting user generated levels, or launch the easy to use built in level editor and make and share your own. All levels are stored locally so you can play your favorites when offline. Key Features: Five outstanding game modes including CTF, Territory and Rescue! Customizable unit skins... Play as Cowboys, Knights or even Luchadores! Built in Level Editor to play and share your own levels Customizable level themes... Choose from over 20 styles No static towers. Move your Cubemen around the level and attack or defend at will Campaign mode where you compete against others for a global ranking Up to 6 player cross-platform multi-player carnage Find new online levels to play with a single click Nine specialised unit types including path blockers, mines and freeze lightning Real 3D levels with Teleporters, Healing Stations and floating platforms Online ranking for all game modes Teams and individual multi-player games against Humans, AI or both! Clean, rich and simplistic visuals that keep the focus on the strategy All skins and themes in Cubemen 2 on Steam are now permanently free Original soundtrack for Cubemen and Cubemen 2, Composed by Levan Iordanishvili. Track list: Cubemen 1 Main Theme Ricky Rockets Flint Flamer Frill Grunt Moty Mortar Laslo Laser Fred Freezer Sid Sniper Mike Medic Cubemen 2 Main Theme Waly Wall Milo Mine Larry Lightning Cubemen 2 Rock On Cubemen 1 Main Theme Piano Cubemen 1 Main Theme Sheet Music The soundtrack will download to your computer to the following location .../SteamApps/common/Cubemen 2/Soundtrack folder.","Single-player,Multi-player,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,Steam Cloud,Stats,Steam Leaderboards,Includes level editor","Indie,Strategy,Tower Defense,Multiplayer,Singleplayer","Apr 8, 2013"
45700,Devil May Cry 4,"Action,Adventure","From the producer of the original Devil May Cry® and Resident Evil® 4 comes the next installment in the hugely successful stylized action series that has so far achieved global sales of nearly seven million units. Devil May Cry® 4 immerses gamers in a gothic supernatural world, where a new protagonist clashes with a familiar hero. As the new leading man, Nero, players will unleash incredible attacks and non-stop combos using a unique new gameplay mechanic, his powerful 'Devil Bringer' arm. With the advanced graphical capabilities of the PC, high definition visuals and intricate detail come to life as players explore new and exotic locales. Dynamic action and undeniable style combine with explosive fighting options and a gripping story to produce the incomparable experience that only a Devil May Cry game can deliver. Exclusive PC Features Turbo mode will turn-up the action to insane speeds 'Legendary Dark Knight Mode' will harness advanced PC processing power and fill the screen with an unbelievable number of enemies for extra difficulty Familiar enemies from the console versions will show-up in new locations High resolution screen settings allow the cut scenes of the game to run at up to 120 frames per second (up from 60 frames per second) Benchmark Testing lets users test PC performance to run DMC4 through a series of intense boss fights PC Settings allow you to customize graphic resolutions, texture sizes, and a frame rate in accordance with your PC Compatible with Games for Windows, DirectX 9 and DirectX 10. Key Game Features Blend of familiar and new: newcomer Nero clashes with veteran Dante New characters and environments Signature blend of guns and swordplay Deep combo system rewards stylish dispatching of enemies Unique 'Devil Bringer' arm opens up a range of combo options Distinct set of weaponry and moves for Nero and Dante Exceed System allows Nero to charge up his sword with a throttle effect, revving up to three levels with powerful attack options New active style change system for Dante allows him to switch styles and weapons on the fly, producing crazy combo possibilities","Single-player,Full controller support,Remote Play on TV","Action,Hack and Slash,Character Action Game,Adventure,Great Soundtrack,Stylized,Spectacle fighter,Singleplayer,Third Person,Beat 'em up,Controller,Difficult,Demons,Fantasy,Atmospheric,Story Rich,RPG","Dec 22, 2009"
251510,Constant C,"Action,Casual,Indie","In the year 1905, Albert Einstein published the theory of special relativity, suggesting that nothing could move faster than the speed of light. What if any mortal could break that constant? Stretch it beyond its limits? Would human beings finally be able to find a way to cheat death and win over immorality? Or is it Chaos that follows the manipulation of time and gravity? Constant C is a 2D puzzle platformer with two core gameplay mechanics - Gravity Shifting and the Time Field. Using these two mechanics in the game, the player controls the momentum of various objects to complete each level. Dive into the world of Constant C, where rules of fundamental physics no longer apply. In a space station far away from Earth, mysterious events have triggered the distortion of time. Journey through the game as a lone robot, who uncovers the truth behind the incident step by step, and finds the purpose of his own creation. Feature Gravitational Shift + Control Time Flow = Momentum Manipulation Over 100+ mind-twisting levels 2D skeletal animation with cute character designs Created a unique futuristic, mysterious atmosphere with beautiful lightning Kickass soundtracks Gameplay Gravitational Shift Momentum Manipulation","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Partial Controller Support,Steam Cloud,Steam Leaderboards,Remote Play on TV","Indie,Puzzle,Casual,Action,Platformer","Mar 11, 2014"
335660,CAFE 0 ~The Drowned Mermaid~,"Adventure,Casual,Indie","CAFE 0 ~The Drowned Mermaid~ is a mystery horror visual novel developed by roseVeRte, which is fully voiced in Japanese with English texts. *Only the demo and deluxe versions contain Japanese voices. The full version is unvoiced. STORY A girl’s spirit with no recollection of her past find herself inside Cafe 0, a mysterious Cafe in the middle of nowhere. Served with only a glass of water by the peculiar waiter, Sui--soon she realized that she is about to relive the last seven days before her death. Surrounding her are Ami, a girl who claimed to be her best friend, Tooru, a boy who is rumored to be her previous boyfriend, and Shou, the school’s doctor?what are their connection to her past and how are they related to her death? Will she be in peace with her past, or will she haunt the living? It is all up to you to decide. CHARACTERS Marin Umino (Name is changeable.) The main character. She can't remember anything from her past. Sui - Cancer Murakani One of the waiters at Cafe 0. He's calm and looks so mature. He's able to say harsh words without changing his expression. Shou Takizawa - Yuya Kakitsubata The school's doctor. He seems to know the main character from a long time ago, since her childhood. Tooru Mizutani - Mato Sarashina The ex-boyfriend. After finding out she had lost her past memories, he seems to be interested in her once again. Ami Kawase - Nanase Watarai The best friend. She's always tuned into the latest fashion, and is famed in the school for her sense of beauty. FEATURES 3 Types of main character depending on your selection, complete with different costumes. 2 Character Paths and 1 True Path. 2-3 Hours Play Time. 1 Secret Bonus when you cleared all routes. OTHER INFO OFFICIAL SITE: FACEBOOK PAGE: TWITTER:","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud","Visual Novel,Adventure,Indie,Casual,Horror,Anime,Female Protagonist,Otome,Psychological Horror,Mystery,Story Rich","Jan 29, 2015"
322850,Pro Cycling Manager 2015,"Simulation,Sports","TAKE YOUR TEAM RIGHT TO THE TOP! Become the sporting director of one of the pro cycling circuit's 90 teams, and compete in a thrilling 2015 season. Participate in over 200 competitions (550 stages) and the ultimate challenge: the prestigious Tour de France 2015 and its official route . Recruitment, personnel management, finances, contracts with riders and sponsors, training programs and the race calendar: leave nothing to chance. Your role will be equally important during the race, where every decision will be crucial in your bid for victory ! Embark on a season in Solo mode or organize online competitions against virtual managers around the world! Pro Cycling Manager 2015 is packed with new features: Pro Cyclist : a new game mode where you create and control a cyclist from the start of his career and turn him into an international star! Career : a revised rider progress system, specific training programs, a more extensive scout management system and the opportunity to manage a reserve team! More realistic and strategic sprint sequences with the option to choose your sprinter’s preferred trajectory Even more meticulous graphics with richly detailed environments and a high-performance AI to make the action more challenging New interface and design of the menus and in the race","Single-player,Multi-player,Steam Achievements,Steam Trading Cards,Steam Cloud","Sports,Simulation,Cycling,Management","Jun 18, 2015"
308580,Orborun,"Action,Indie,Racing","Orborun is a 3D action skill run &amp; roll game! Control your Orbot to collect the goods, avoid the obstacles and escape the hazardous Orbo-world. Complete levels on perfect run to get more bonus. More than 100 levels, local co-op multiplayer, feeling of speed and adrenaline, twisted levels in haste/puzzle and hazard shaped different worlds and cool Orbot skins makes this game fun to play for ages! Players have mentioned that Orborun gameplay would be perfect on PC, fast-paced action is just made for game-pad controller. Today Orborun gets a huge upgrade, new features, special effects, quality boost and much more so that PC players could rediscover the rolling games genre again! FEATURES - Fast paced, fun &amp; uber challenging - Rediscover the rolling ball games genre - Local co-op mode to play with your friends - Game pad support - 100+ various and rich levels in 3 robotic environments - 3 different robots with 27 cool Orbots skins to unlock TROUBLESHOOTING Some users reported issues with garbled video on Mac OS X. Updating your drivers ( -WEJN-0804 ) usually helps, however if it does not, launch Orborun in windowed mode. To select video options (custom resolution, windowed mode, etc.) hold ALT key (Option key if you are on Mac) while launching the game.","Single-player,Multi-player,PvP,Shared/Split Screen PvP,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Full controller support,Remote Play Together","Indie,Action,Racing,Local Co-Op","Sep 5, 2014"
