itemId,title,category,description,option1,option2,option3
B000Y4HI7A,10 (Ten) Pack Lot of 100 Soft Sleeves / Penny Sleeve for Baseball Cards &amp; Other Sports Cards (Packaging May Vary),,"Penny Card Sleeves are an acid free, archival quality product made of crystal clear polypropylene. Use this protective holder to protect, store and display your collectible trading cards like; baseball cards, basketball cards, football cards, hockey cards, YuGiOh, Pokemon, Magic The Gathering, VS, Dragonball Z and others.","10 (Ten) Packs of 100 Sleeve(s) per Pack, Size 2 5/8 X 3 5/8, Fits Toploaded Card Holder, Protect cards while handling, Great to Protect Single Cards - May Ship Ultra or BCW Brand Soft Sleeves",Ultra Pro,2801
B0010AP7HU,Orange Throw Down Bases (5 Piece),"Sports and Outdoors, Sports and Fitness, Team Sports, Baseball and Softball, Field Equipment, Bases and Pitching Rubbers, Standard Bases","""Set includes 3 bases, 1 pitching rubber and 1 home plate. Indoor/outdoor use. Flexible, washable rubber. 1-Year manufacturers warranty. These throw down bases are perfect for recreational or backyard use!""","""Includes home plate, a pitchers plate and three bases"", Ideal for both indoor and outdoor use, Made of washable and flexible rubber, Weight: 4-Pounds, Great for Softball, Baseball or Kickball, <span>\n        <a href=https://www.amazon.com/gp/sign-in.html?ie=UTF8andref=andemail=andredirectASIN=B0010AP7HUanddisableCorpSignUp=andpath=%2Fgp%2Fcoupon%2Fc%2APK6CRT5BVH6KFA2KWAJZXU70VKGandredirectProtocol=andmode=anduseRedirectOnSuccess=1>Clip this coupon</a> to save 5% on this product when you buy from Amazon.com. \n        \n        \n        <span class=""a-declarative"" data-action=""a-modal"" data-a-modal=""{andquot;widthandquot;:andquot;450andquot;,andquot;headerandquot;:andquot;Promotion Detailsandquot;,andquot;urlandquot;:andquot;/gp/promotions/details/popup/APK6CRT5BVH6Kandquot;,andquot;heightandquot;:andquot;600andquot;}"">\n            <a href=""javascript:void(0)"" class=""a-popover-trigger a-declarative"">  \n            Here\s how\n            <i class=""a-icon a-icon-popover""></i></a>\n        </span>\n        (restrictions apply)\n        \n    </span>, <span class=""a-size-base a-color-secondary"">\n                5 piece set\n            </span>, <span class=""a-size-base a-color-secondary"">\n                Heavy duty rubber\n            </span>, <span class=""a-size-base a-color-secondary"">\n                Nonslip material\n            </span>, <span class=""a-size-base a-color-secondary"">\n                Washable\n            </span>, <span class=""a-size-base a-color-secondary"">\n                3.1 pounds\n            </span>",BSN Sports,6626
B0010EPIY8,Garmin City Navigator for Detailed Maps of China (microSD/SD Card),"Sports and Outdoors, Outdoor Recreation, Camping and Hiking, Navigation and Electronics, Topographic Maps","With nearly 7 million points of interest and detailed road coverage throughout the country, you have everything you need to navigate China with confidence. City Navigator China NT provides detailed street maps and points of interest for your device, so you can navigate with exact, turn-by-turn directions to any address or intersection. Route to restaurants, shops, airports and attractions, then return to your hotel at the end of the day. This product is only available in pin-yin English.","Displays roads and names in pin-yin English, Contains full country coverage with complete intertown road network, Includes detailed coverage for more than 980 cities, including Beijing, Shenyang, Shanghai, Tianjin, Qinhuangdao and Qingdao, Contains nearly seven million POIs, including sports venues, restaurants, hotels, airports, train stations and much more, With Nearly Seven Million Pois Including Sport Venues Reswtaurants, Hotels,",Garmin,453
B0010H9UZ8,Pelican 1639 Lid Organizer (Black),"Sports and Outdoors, Outdoor Recreation, Water Sports, Diving and Snorkeling, Dry Boxes",Allows user to safely store and organize items in the lid of the 1630 case,"Multitude of pockets in various sizes, Installs with Velcro strips (included) or self tapping screws, protect and keep your gear organized",Pelican,122
B0010O748Q,"SE FS374 All-Weather Emergency 2-IN-1 Fire Starter and Magnesium Fuel Bar, Flint and Steel Kit","Sports and Outdoors, Outdoor Recreation, Camping and Hiking, Safety and Survival, Emergency Fire Starters",", Why waste time and energy finding kindling with regular fire starters that may or may not even catch a spark?! Regular twigs and branches in their natural environments will not light unless they are extremely dry., With this reliable pocket-sized tool, you will always be ready to start a fire. Our fire starter comes complete with a solid compact magnesium bar that can be used hundreds of times, or until the magnesium runs out. Simply shave some magnesium into a pile and easily spark the shavings (yes, even in wet or humid surroundings). The shavings will quickly spark into a flame so you can ignite larger pieces of wood., Waterproof, weatherproof, and built for long-lasting durabilitythis is an essential addition to your supplies for camping, hiking, trekking, boating, hunting, travel, survival and emergencies. As a bonus, we have included a mini compass to help supplement your navigation needs., PRODUCT FEATURES:<br />  Overall dimensions: 3 x  x 1<br />  Conveniently compact size<br />  Waterproof and weatherproof<br />  Solid magnesium body (silver color)<br />  Black flint striking rod<br />  Serrated metal striker<br />  Mini compasssize: 4.5mm x 20mm dia.<br />  Detachable silver ball chain link, HOW TO USE:<br /> 1  Gather tinder (dry branches, bark, grass, pine needles, lint, paper, etc.) of the preferred size/amount.<br /> 2  Use the serrated edge of the striker to scrape along the length of the magnesium rod to create shavings.<br /> 3  You can either sprinkle the magnesium shavings throughout the tinder pile, or scrape the shavings into a cluster to the minimum size of a U.S. quarter coin.<br /> 4  Then hold the flint at an angle over the pile, while forcefully sliding your striker along the length of the flint to create sparks.<br /> 5  Continue to slide the striker against the flint until the sparks land directly onto the shavings pile and ignite a flame., PLEASE NOTE:<br /> For first-time use, stripping the protective layer of paint from the striker before starting your fire will help produce the best results., SE is committed to providing the customer with the best source for value possible. You will enjoy the quality, function and usefulness our All-Weather Emergency 2-IN-1 Fire Starter and Magnesium Fuel Bar has to offer., IMPORTANT:<br /> Avoid receiving counterfeit items. Genuine SE products come with our SE logo on the packaging., SE is a registered trademark protected by US Trademark Law.",,SE,1038
B0012RI322,"ONIVA - a Picnic Time Brand Oniva Portable Reclining Seat, Light Blue","Sports and Outdoors, Sports and Fitness, Accessories, Field, Court and Rink Equipment, Stadium Seats and Cushions","With six backrest positions and high-density foam padding, ""portable chair"" only begins to describe the Oniva Portable Reclining Seat, a lightweight and highly-portable stadium chair, beach chair, game chair, and straight-up recliner! The lightweight steel frame, durable polyester canvas, water-resistant bottom, and adjustable shoulder strap make this your go-to travel chair! Also ideal for boating. Measures 29 by 21 by 2 inches; Backed by the Picnic Time Family of Brands BUILT TO LAST Lifetime Guarantee.","Oniva recreational reclining seat by Oniva, a Picnic Time brand, for the beach, stadiums, boating, camping or outdoor concerts, Lightweight and portable design with an adjustable shoulder strap for easy transport to your destination, Comfy high-density foam-cushioned polyester seat and durable steel frame perfect as a bleacher seat; Underside of seat cushion is black to avoid staining, Bleacher seat features six adjustable reclining positions for custom comfort; Also a great addition to the game room!, Measures 29 by 21 by 2 inches; Backed by the Picnic Time Family of Brands BUILT TO LAST Lifetime Guarantee, <span class=""a-size-base a-color-secondary"">\n                Lightweight, portable design\n            </span>, <span class=""a-size-base a-color-secondary"">\n                Durable steel frame\n            </span>, <span class=""a-size-base a-color-secondary"">\n                High-density foam padding\n            </span>, <span class=""a-size-base a-color-secondary"">\n                Adjustable shoulder strap\n            </span>, <span class=""a-size-base a-color-secondary"">\n                Versatile for a variety of outdoor activities\n            </span>, <span class=""a-size-base a-color-secondary"">\n                Six reclining positions\n            </span>",ONIVA - a Picnic Time brand,5478
B0013092CS,3M WorkTunes Hearing Protector with AM/FM Radio,"Sports and Outdoors, Sports and Fitness, Hunting and Fishing","""Infuse more fun into your workday with 3M WorkTunes Hearing Protector with AM/FM Radio. Designed to bring you hearing protection and entertainment, these protective earmuffs let you listen to the music of your choice from the AM/FM radio or from your mobile device via the auxiliary jack. Built-in comfort features like plush ear cushions and a padded headband help keep you comfortable while on the job. Plus, Voice Assist Technology lets you know which radio station youre on without having to remove the headset. So whether youre cutting grass or hard at work in the woodshop, help protect your hearingand have a great time while youre at itwith 3M WorkTunes Hearing Protector with AM/FM Radio.""","Noise Reduction Rating (NRR) of 24 dB. WorkTunes Hearing Protector is compatible with any MP3 player, iPoddevice or two-way radio. Use the Input Jack to connect your MP3 Player, iPod, or two-way radio to WorkTunes Hearing Protector., Great AM/FM radio performance and bass boost option for enhanced listening experience, Voice Assist Technology provides operational and set-up guidancewithout having to take off the headset, Voice Assist Technology helps you program up to 50 AM/FM radio stations and lets you know when your battery is running low, Auto-scanning helps you quickly find and save your favorite stations, <span class=""a-size-base"">\n                Noise Reduction Rating (NRR) 24 dB\n            </span>, <span class=""a-size-base"">\n                Redesigned headband / ear cushions\n            </span>, <span class=""a-size-base"">\n                Voice Assist makes programming and controlling headset easier\n            </span>, <span class=""a-size-base"">\n                Redesigned battery cover  stronger hinge design helps reduce breakage\n            </span>, <span class=""a-size-base"">\n                Softer ear cup padding for extended comfort\n            </span>, <span class=""a-size-base"">\n                Redesigned buttons / knobs for a contemporary design\n            </span>, <span class=""a-size-base"">\n                Soft-touch material on ear cups to help improve grip\n            </span>, <span class=""a-size-base"">\n                2 Bass Boost options control the amount of bass for a customized listening experience\n            </span>, <span class=""a-size-base"">\n                Easy-to-use auto scan helps find available radio stations at the touch or turn of a button\n            </span>, <span class=""a-size-base"">\n                Recessed input jack\n            </span>",3M,1902
B00131P5NC,Pelican 1510 Padded Divider Set,"Sports and Outdoors, Outdoor Recreation, Water Sports, Diving and Snorkeling, Dry Boxes","This Padded Divider Set fits the Pelican 1515 Case. It is black and comes with main dividers that span the length of the case, as well as various sizes of subdividers. Velcro edges make it easy to reposition these dividers into the spaces you need.","Velcro edges make it easy to reposition these dividers to suit your needs., An easy do-it-yourself system for customizing the interior of you Pelican case, Contents stay in place and get extra protection at the same time.",Pelican,2409
B00139CW44,Fantasea Nano Spotter Led Light Diving Torch,"Sports and Outdoors, Outdoor Recreation, Water Sports, Diving and Snorkeling, Diving Lights","A new LED application, similar to the old ""Chemical Stick Lights"", but re-usable and environmentally friendly.\n\nPerfect to use as a back up diving torch, as well as a signal light for night dives.\n\nA plastic cone attached to the light side end of the torch and emits a diffused light. Small multi-colored plastic disks will allow for various lighting options, perfect for diver identification and signaling underwater and on the surface.",,FantaSea,112
B0013AVGKY,Bianchi Patroltek 8006 Black Belt Keeper 2 Snap (4-Pack),"Sports and Outdoors, Sports and Fitness, Hunting and Fishing, Hunting, Game Handling, Game Belts and Bags","The PatrolTek Belt Keepers are available in a 4-pack system. Comes with black finished brass snaps with 1"" webbing.",,Bianchi,1978
B0013AW8Y2,Spyderco Sage Linerlock,"Sports and Outdoors, Sports and Fitness, Hunting and Fishing, Hunting, Knives and Tools, Hunting Knives, Folding Hunting Knives","4 1/8 inch closed LinerLock. Full-flat ground CPM-S30V stainless standard edge blade with thumb hole pull. Carbon fiber handles. Reversible black finish stainless heavy wire pocket clip. The Sage represents Spyderco 30-year pledge to knife crafting and learning to make better knives at every available opportunity. This SC123CFP-BRK is in recognition of knifemaker Michael Walker., ""The Sage knife represents Spydercos 30-year pledge to knife crafting and continuous improvement. The Sage is equipped with a CPM-S30V steel blade with a PlainEdge thats ground flat for precise cutting. The blade is paired with a twill-woven carbon fiber handle that vibrantly combines bonded multi-colored fibers. The weaving runs deep, making ridges and textures for the palm to grasp while gripping and cutting. The knifes main distinguishing feature, however, is the LinerLock folding system. Designed by knifemaker Michael Walker, the LinerLock system is one of many ingenious locking devices and mechanisms that Spyderco recognizes with the Sage series. The Sage concludes with a silhouette wire pocket clip that adjusts for left- or right-hand carry."", ""Spyderco will donate approximately five percent of sales of the Sage to the National Alzheimers Association Denver, Colorado chapter."", <b>Specifications</b><br> <ul> <li>Blade: CPM-S30V steel <li>Handle material: Carbon fiber <li>Blade length: 3 inches <li>Cutting edge: 2-5/8 inches <li>Blade thickness: 1/8 inch <li>Hole diameter: 1/2 inch <li>Closed length: 4-3/16 inches <li>Overall length: 7-1/8 inches <li>Weight: 3.2 ounces </ul>","Category name: locking-knives, Country of origin: taiwan, Brand name: Spyderco, Folding knife with CPF-S30V steel blade, PlainEdge is ground flat for precise cutting, Twill-woven carbon fiber handle for comfort, LinerLock folding system; silhouette wire pocket clip, Measures 4-3/16 inches when closed; weighs 3.2 ounces",Spyderco,261
B0013RF25M,Whetstone Cutlery Dragon Dynasty Katana Sword,"Sports and Outdoors, Sports and Fitness, Other Sports, Martial Arts, Weapons, Swords","""Thisdetailed, beautiful katana has a very ornamental ivory-colored handle which depicts several cultural scenes of Asian history. Set into each side of the decorative handle is a single ruby-colored gem. The handle is capped with an artistic dragons head.""","The stainless steel blade is approximately 27 inches long,, the overall length of the sword being approximately 41 inches., The hard faced wooden scabbard is made with a jet high gloss black finish and features a tan/black hand tied design wrap., Beautiful Ivory-Colored Dragon Katana",Whetstone Cutlery,1026
B0013W6DBY, TREAD Urban Solio Case,"Sports and Outdoors, Sports and Fitness, Hunting and Fishing, Hunting, Knives and Tools, Hunting Knives, Folding Hunting Knives",,,Loopilops,8709
B0014489WM,Star Brite Snap and Zipper Lubricant with PTEF,"Sports and Outdoors, Sports and Fitness, Boating and Sailing, Boating, Maintenance Supplies, Cleaners","""Snap and Zipper Lubricant With PTEF keeps snaps and zippers working properly on boat enclosures, vinyl cushions, boat covers and more. Each application lubricates and protects these metal and plastic parts against corrosion, excessive wear and salt spray. Wont wash off.""","Apply to boat snaps, metal and plastic zippers to protect against corrosion, reduce wear and friction, prevent binding and repel salt spray deposits, Non-toxic, non-staining, Will not wash off, Protects from -65F to +650F",Star Brite,2801
B0014D9Y04,Pelican 1700 Case with Foam (Desert Tan),"Sports and Outdoors, Sports and Fitness, Hunting and Fishing, Shooting, Gun Accessories, Maintenance and Storage, Gun Holsters, Cases and Bags, Rifle Cases","Pelican Protector Cases are made with Copolymer Polypropylene, using an open cell core and solid wall construction, which is stronger and lighter that the competion. You can tell it\s a Pelican case by the distinctive ""twin-ribbed"" top surface. Stainless steel pins are used for hinges and handles. The new Double-Throw latches are much easier to open.","Pelican cases are kept watertight through the use of a tongue and groove fit and a polymer o-ring., Pelican cases come standard with an Automatic Pressure Equalization Valve which releases built up air pressure while keeping water out., Stainless steel reinforced padlock protectors, Single folding front handle, Stainless steel ball-bearing wheels",Pelican,984
B00152TKDK,Pelican 1609 - Lid Organizer for 1600  Case - Ballistic Nylon,"Sports and Outdoors, Outdoor Recreation, Water Sports, Diving and Snorkeling, Dry Boxes","1609 PHOTO,LID ORGANIZER","Pelican Products, 1600-509-000, Case Accessories for 1600 case",Pelican,6737
B0015GGWLY,Pelican 1640 Camera Case With Foam (Black),"Sports and Outdoors, Outdoor Recreation, Water Sports, Diving and Snorkeling, Dry Boxes","Pelican Protector Cases are made with Copolymer Polypropylene, using an open cell core and solid wall construction, which is stronger and lighter that the completion. You can tell its a Pelican case by the distinctive ""twin-ribbed"" top surface. Stainless steel pins are used for hinges and handles. The new Double-Throw latches are much easier to open.","Pelican cases are kept watertight through the use of a tongue and groove fit and a polymer o-ring., Pelican cases come standard with an Automatic Pressure Equalization Valve which releases built up air pressure while keeping water out., ""Pelicans Pick NPluck foam lets you customize the interior."", Stainless steel reinforced padlock protectors ; Optional five-piece foam set that consists of 1 ""egg crate"" foam upper section, 3 Pick N\ Pluck foam sections, and one 1.0 inch blank bottom foam section, Interior Dimensions (inches): 23.70 x 24.00 x 13.90",Pelican,25
B0015VHIF8," Balega Hidden Comfort Athletic No Show Running Socks for Men and Women with Seamless Toe, (Medium) - White ","Sports and Outdoors, Sports and Fitness, Exercise and Fitness, Running, Clothing, Women, Socks",", Balega Hidden Comfort No-Show Running Socks for Men and Women offer plush comfort and performance during long races and extended training sessions. Balegas proprietary Drynamix fabric wicks moisture away from the skin, and specially constructed, reinforced microfiber mesh ventilation panels keep feet dry mile after mile. A hand-linked seamless toe box minimizes friction, preventing chafing on top of the foot. Toe and heel are reinforced for durability. The high heel tab and extra deep heel pocket prevent socks from slipping down into shoes, while the enhanced Elastane provides additional no-slip security. The Balega Hidden Comfort No-Show Running Socks feature high-volume, impact-resistant cushioning, and plush 200 needle-count fabric for race-tested foot protection during extended walks and runs.","No-show cushioned running sock provides comfort and performance during extended training and activity, Proprietary Drynamix wicks moisture away from skin, and specially constructed, reinforced microfiber mesh ventilation panels keep feet dry, Hand-linked seamless toe box minimizes friction, preventing chafing on top of the foot; reinforced heel and toe for durability, High heel tab and extra deep heel pocket prevent socks from slipping down; enhanced Elastane provides additional no-slip security, High-volume impact resistant cushioning and plush 200 needle-count fabric offer race-tested foot protection",Balega,62
B0016JI7KO,4 Yards More Golf Tee - 3 1/4&quot; Driver (4 Blue Tees),"Sports and Outdoors, Sports and Fitness, Golf, On-Course Accessories, Tees","The Green Keepers 4 Yards More golf tee is the first and only tee proven in both robotic and field testing to improve distance. The dynamic 6-prong crown flexes with the force of your drive to reduce resistance at impact and to allow for better contact. The ball launches off the tee with less friction and lower ball spin, resulting in longer, straighter drives. The durable, multi-material construction lasts for over 100 drives. The height gauge allows for consistent tee depth. Conforms to USGA and RandA specifications.","First and only tee proven to improve distance in both Robotic and Field tests, Flexible 6-prong tip reduces resistance and allows better contact, Reduces ball spin which increases control, Less resistance off the tee means more distance down the fairway, Durable and built to last over 100 drives",Greenkeepers,7340
B0016WVQJU,Frontiersman Bear Spray - Maximum Strength &amp; Maximum Range - 35 Feet (9.2 oz),"Sports and Outdoors, Outdoor Recreation, Camping and Hiking, Safety and Survival, Bear Protection",", Explore confidently knowing you have the best bear spray on the market with youFrontiersman Bear Attack Deterrent Spray. With the maximum strength pepper spray formula allowable, you will deploy a cloud of pepper spray with 2.0% major capsaicinoids strength  more than a third more potent than our industry leading SABRE Pepper Spray which is used by more police forces and consumers than any other in the world. <br /><br />With a maximum range of up 35 feet, Frontiersman Bear Spray delivers an industry max 52 grams of spray per second, creating the biggest barrier of any bear deterrent spray for maximum safety.<br /><br />Frontiersman Bear Spray is dependable and long lasting, maintaining its strength and potency with a 3-year shelf life from date of manufacture  each can is labeled with manufacturing date so you are confident before hitting the trail.<br /><br />The easy to use canister also features a glow-in-the-dark safety clip in the event you need to locate your spray in low light.<br /><br />Frontiersman Bear Spray  when only the best will do!","MAXIMUM STOPPING POWER  Maximum strength (2.0% major capsaicinoids) allowed by EPA and Health Canada  strength guaranteed by SABRE in-house HPLC lab eliminating the 30% failures experienced by other brands (Univ of Utah study), GREATER PROTECTION AT A SAFE DISTANCE  35-foot/10.6 m, Industrys Maximum Range (9.2 oz) with biggest barrier available (up to 52 g/sec) for optimal protection. Make sure you include Frontiersman Bear Spray as a standard part of your hiking gear, MAXIMUM COVERAGE  Delivers up to 40% more spray/burst than other brands in a heavy fog delivery for added defense. Accuracy and efficiency is improved helping you and your party stay safe, LONG LASTING Full strength, 3-year shelf life from date of manufacture  each can is labeled with manufacturing date so you are confident before hitting the trail. Stay safe and confident from one season to the next, FIELD PROVEN EFFECTIVENESS  Field tested and proven effective by Elmendorf Air Force Base (Elmendorf, AK) and Brown Bear Resources (Missoula, MT). Frontiersman Bear Spray is effective against Black, Brown and Polar bears.",SABRE,919
B0017IFSIS,"Thermos SK3000MBTRI4 Stainless King 16 Ounce Food Jar with Folding Spoon, Midnight Blue, 1","Sports and Outdoors, Fan Shop, Home and Kitchen, Kitchen and Dining, Thermoses",THERMOS SK3000MB4 16-oz Stainless Steel Vacuum Insulated King Food Jar with Spoon,"Ultra-durable travel food jar for hot and cold beverages; 16-ounce capacity, Durable stainless steel interior and exterior, Easy-to-fill wide mouth; generously sized lid doubles as serving bowl; includes telescoping stainless steel spoon, Stays cool to the touch with hot liquids and is condensation-free with cold, Hand wash only, <span>\n        <a href=https://www.amazon.com/gp/sign-in.html?ie=UTF8andref=andemail=andredirectASIN=B0017IFSISanddisableCorpSignUp=andpath=%2Fgp%2Fcoupon%2Fc%2APK6CRT5BVH6KFA2KWAJZXU70VKGandredirectProtocol=andmode=anduseRedirectOnSuccess=1>Clip this coupon</a> to save 5% on this product when you buy from Amazon.com. \n        \n        \n        <span class=""a-declarative"" data-action=""a-modal"" data-a-modal=""{andquot;widthandquot;:andquot;450andquot;,andquot;headerandquot;:andquot;Promotion Detailsandquot;,andquot;urlandquot;:andquot;/gp/promotions/details/popup/APK6CRT5BVH6Kandquot;,andquot;heightandquot;:andquot;600andquot;}"">\n            <a href=""javascript:void(0)"" class=""a-popover-trigger a-declarative"">  \n            Here\s how\n            <i class=""a-icon a-icon-popover""></i></a>\n        </span>\n        (restrictions apply)\n        \n    </span>, <span class=""a-size-base a-color-secondary"">\n                 Do not use product in microwave, on stove-top, or in any type of oven. \n            </span>, <span class=""a-size-base a-color-secondary"">\n                Not recommended for use by children: \n            </span>, <span class=""a-size-base a-color-secondary"">\n                Keep out of the reach of children, especially when product contains hot contents, which may burn\n            </span>, <span class=""a-size-base a-color-secondary"">\n                Always test temperature of contents before consuming.\n            </span>, <span class=""a-size-base a-color-secondary"">\n                Do not overfill the container: Leave space at top of container for lid and stopper\n            </span>, <span class=""a-size-base a-color-secondary"">\n                Do not use tools or devices to force container to open.\n            </span>",Thermos,184
B0017IHRNM,"Thermos Stainless King 40 Ounce Beverage Bottle, Midnight Blue","Sports and Outdoors, Fan Shop, Home and Kitchen, Kitchen and Dining, Thermoses","40 oz, 1. 2 liter, stainless King midnight blue mirror finish beverage bottle, thermal Max double wall vacuum insulation for maximum temperature retention, hot or cold, keeps cold for 24 hours, keeps hot 24 hours, unbreakable 18/8 stainless steel interior and exterior, cool to the touch with hot liquids, sweat proof with cold, insulated stainless steel serving cup, twist and pour stopper lets you pour without removing the stopper, retractable handle with stainless steel links.","Made with Thermos patented vacuum insulation for maximum temperature retention, hot or cold, Designed to keep liquids hot for 24 hours, and cold for 24 hours, Durable stainless-steel interior and exterior keep bottle cool to touch with hot liquids and sweat proof with cold liquids, Lid doubles as insulated serving cup; twist and pour function allows you to pour without moving the stopper, With an ample 40-ounce capacity, the bottle offers plenty of sustenance on the go, <span class=""a-size-base a-color-secondary"">\n                THERMOS L.L.C. warrants this Genuine THERMOS Brand product to be free from defects in material or workmanship for five year from date of purchase.\n            </span>, <span class=""a-size-base a-color-secondary"">\n                This warranty does not cover ordinary wear and tear or color fading, or any condition affected by abuse, neglect, alteration, accident or improper use or maintenance.\n            </span>, <span class=""a-size-base a-color-secondary"">\n                See Warranty Section or our website for full warranty.\n            </span>, <span class=""a-size-base a-color-secondary"">\n                Do not drink directly from container.\n            </span>, <span class=""a-size-base a-color-secondary"">\n                Do not drink directly from stopper.\n            </span>, <span class=""a-size-base a-color-secondary"">\n                Do not use product in microwave, on stove-top, or in any type of oven.\n            </span>, <span class=""a-size-base a-color-secondary"">\n                Not recommended for use by children: Keep out of the reach of children, especially when product contains hot contents, which may burn or scald user.\n            </span>, <span class=""a-size-base a-color-secondary"">\n                Always test temperature of contents before consuming.\n            </span>, <span class=""a-size-base a-color-secondary"">\n                Do not overfill the container: Leave space at top of container for lid and stopper (if present), to avoid overflow. Hot contents may burn or scald user if overflow occurs.\n            </span>, <span class=""a-size-base a-color-secondary"">\n                Check periodically to make sure any gasket (flexible band around lid and/or stopper) is present and properly positioned to prevent contents from passing through stopper when stopper is closed (if applicable to product).  Missing, worn or misaligned gaskets may cause product to leak. Leakage of hot contents may burn or scald user.\n            </span>, <span class=""a-size-base a-color-secondary"">\n                In general, contents should not be left in container for longer than 24 hours.  However, the rate at which contents spoil depends on several factors.  Certain contents that include, for example, dairy and/or tomato may start to spoil sooner. Proceed with caution when using the product with quick spoiling contents.\n            </span>, <span class=""a-size-base a-color-secondary"">\n                If contents are left in the container longer than 24 hours, or you suspect spoilage, use caution when opening the container.  Contents spoilage can cause pressure inside the container to build, possibly leading to the forceful ejection of the stopper or contents.  In such circumstances, before attempting to open the container, ensure the opening is pointed away from the user or other persons to avoid injury.\n            </span>, <span class=""a-size-base a-color-secondary"">\n                Do not use to store or carry carbonated drinks or dry ice.  This may cause lid/stopper and contents to eject forcefully or leak.\n            </span>",Thermos,457
B0018BTZBA,NEW! Brown Genuine Leather Single Western Cowboy Holster Rig 38/357 Cal Ammo Loops By GUNS4US ***,"Sports and Outdoors, Sports and Fitness, Hunting and Fishing, Shooting, Gun Accessories, Maintenance and Storage, Gun Holsters, Cases and Bags, Gun Holsters","""NEW! Brown Genuine Leather Single Western Holster Rig. The holster barrels are open ended so if your gun barrel is longer than 8 inches the barrel will just stick out on the bottom the difference between the 5 1/2 inches and the length of your gun barrel. Holsters fit any single action revolver sized like a Colt, Ruger, Uberti, Beretta. Brass colored belt ring. Has 24 ammo loops. I am a gun dealer that has the posted item for sale in my store as well as here. Hence, I suggest that if you really want this item, bid on it as soon as you can, because once it has a bid on the auction site, I then pull it from my store display to be sold here ONLY. Dimensions are actual measurements in inches. So, MEASURE PLEASE as indicated below and LET US KNOW THE MEASUREMENT THAT YOU HAVE OBTAINED USING THE METHOD BELOW AFTER YOUR PURCHASE. IMPORTANT NOTE ABOUT MEASUREMENTS: When measuring for ordering this holster rig, PLEASE make sure that you measure just below your waist approximately where the holster will hang and over your clothes. Often, people think just because they wear a 36 inch pair of pants, that is the size holster to order. Its NOT the right size. After you add the pants material and belt thickness, most people need a holster belt at least 5 inches bigger than what they wear in a pants size. Also, some rely on that they are wearing a pair of pants with 36 inch waist. And then after you wear them for a while, they stretch. PLEASE measure again BEFORE ordering. And please measure exactly where youll actually be wearing your belt. **PLEASE NOTE** If you do not see your size listed then please check back frequently as we are constantly adding new holsters to our inventory listings. Also please email us regarding any special size requests. Your holster will be shipped Priority Mail insured and carefully packed!! **SAME DAY SHIPPING!!**""","NEW! Brown Genuine Leather Single Western Cowboy Holster Rig 38/357 Cal Ammo Loops***, Size availability varies from 32-36, 48-52 inch. Larger and smaller sizes by special request including 22 cal holsters. **MUST EMAIL SIZE AFTER PURCHASE** See measurement instructions below., Holsters are designed for single and action guns 4 5/8 - 5 1.2 inch gun barrels or longer barrel., Your holster will be shipped Priority Mail and carefully packed!!, **SAME DAY SHIPPING!!** GET IT FAST!!",GUNS4US Inc.,6713
